MAG	p.adj	live_rate	Group
MAG9965	0.43	0.222222222	MAGs from other families
MAG10013	0.44	0.37037037	MAGs from other families
MAG10142	0.44	0.535353535	MAGs from other families
MAG10295	0.44	0.777777778	MAGs from other families
MAG10704	0.44	0.235690236	MAGs from other families
MAG10869	0.44	0.397306397	MAGs from other genus in Bacteroidaceae
MAG11007	0.44	0.228956229	MAGs from other families
MAG11213	0.44	0.474747475	MAGs from other families
MAG11390	0.44	0.279461279	MAGs from other families
MAG11486	0.44	0.457912458	MAGs from other families
MAG11544	0.44	0.30976431	MAGs from other families
MAG11577	0.44	0.239057239	MAGs from other families
MAG12041	0.44	0.36026936	MAGs from other families
MAG12137	0.44	0.30976431	MAGs from other families
MAG12494	0.44	0.225589226	MAGs from other families
MAG12609	0.44	0.37037037	MAGs from other families
MAG13059	0.44	0.575757576	MAGs from other families
MAG1347	0.44	0.296296296	MAGs from other families
MAG14064	0.44	0.471380471	MAGs from other families
MAG14420	0.44	0.430976431	MAGs from other families
MAG14629	0.44	0.892255892	MAGs from Phocaeicola
MAG14728	0.44	0.336700337	MAGs from other families
MAG14770	0.44	0.218855219	MAGs from other families
MAG14945	0.44	0.572390572	MAGs from other families
MAG15307	0.44	0.363636364	MAGs from other families
MAG159	0.44	0.67003367	MAGs from other genus in Bacteroidaceae
MAG15948	0.44	0.383838384	MAGs from other families
MAG16095	0.44	0.306397306	MAGs from other families
MAG16393	0.44	0.363636364	MAGs from other families
MAG17009	0.44	0.218855219	MAGs from other families
MAG1715	0.44	0.882154882	MAGs from other families
MAG17302	0.44	0.212121212	MAGs from other families
MAG17531	0.44	0.269360269	MAGs from other families
MAG1811	0.44	0.215488215	MAGs from other families
MAG1821	0.44	0.441077441	MAGs from other families
MAG19999	0.44	0.471380471	MAGs from other families
MAG20420	0.44	0.249158249	MAGs from other families
MAG20581	0.44	0.303030303	MAGs from other families
MAG23077	0.44	0.821548822	MAGs from other genus in Bacteroidaceae
MAG2420	0.44	0.333333333	MAGs from Phocaeicola
MAG2513	0.44	0.420875421	MAGs from other families
MAG2857	0.44	0.794612795	MAGs from other families
MAG3051	0.44	0.97979798	MAGs from other genus in Bacteroidaceae
MAG3310	0.44	0.373737374	MAGs from other families
MAG3745	0.44	0.353535354	MAGs from other families
MAG4399	0.44	0.31986532	MAGs from Phocaeicola
MAG5182	0.44	0.410774411	MAGs from other families
MAG5390	0.44	0.62962963	MAGs from other families
MAG5969	0.44	0.562289562	MAGs from other families
MAG6336	0.44	0.242424242	MAGs from other families
MAG7343	0.44	0.377104377	MAGs from other families
MAG758	0.44	0.272727273	MAGs from other families
MAG802	0.44	0.407407407	MAGs from other families
MAG8241	0.44	0.784511785	MAGs from other families
MAG864	0.44	0.949494949	MAGs from other families
MAG9852	0.44	0.367003367	MAGs from other families
MAG10005	0.45	0.865319865	MAGs from other families
MAG10156	0.45	0.235690236	MAGs from other families
MAG10414	0.45	0.397306397	MAGs from other families
MAG10719	0.45	0.205387205	MAGs from other families
MAG11254	0.45	0.249158249	MAGs from other families
MAG11854	0.45	0.252525253	MAGs from other families
MAG12110	0.45	0.919191919	MAGs from other families
MAG12351	0.45	0.673400673	MAGs from other families
MAG12819	0.45	0.208754209	MAGs from other families
MAG13805	0.45	0.255892256	MAGs from other families
MAG13993	0.45	0.2996633	MAGs from other families
MAG14008	0.45	0.400673401	MAGs from other families
MAG14065	0.45	0.622895623	MAGs from other families
MAG14148	0.45	0.343434343	MAGs from other families
MAG14207	0.45	0.363636364	MAGs from other families
MAG14328	0.45	0.646464646	MAGs from other families
MAG14504	0.45	0.454545455	MAGs from other families
MAG14564	0.45	0.478114478	MAGs from other families
MAG14582	0.45	0.68013468	MAGs from other genus in Bacteroidaceae
MAG14681	0.45	0.286195286	MAGs from other families
MAG14723	0.45	0.255892256	MAGs from other families
MAG15137	0.45	0.387205387	MAGs from other families
MAG15173	0.45	0.222222222	MAGs from other families
MAG15181	0.45	0.367003367	MAGs from other families
MAG15426	0.45	0.784511785	MAGs from other families
MAG15833	0.45	0.794612795	MAGs from other genus in Bacteroidaceae
MAG16198	0.45	0.481481481	MAGs from other families
MAG16407	0.45	0.457912458	MAGs from other families
MAG16580	0.45	0.855218855	MAGs from other families
MAG16589	0.45	0.242424242	MAGs from other families
MAG16647	0.45	0.326599327	MAGs from other families
MAG16841	0.45	0.946127946	MAGs from other genus in Bacteroidaceae
MAG16973	0.45	0.306397306	MAGs from other families
MAG17226	0.45	0.222222222	MAGs from other families
MAG17439	0.45	0.245791246	MAGs from other families
MAG18565	0.45	0.966329966	MAGs from other families
MAG18590	0.45	0.202020202	MAGs from other families
MAG19023	0.45	0.626262626	MAGs from other families
MAG19295	0.45	0.535353535	MAGs from other families
MAG2041	0.45	0.377104377	MAGs from other families
MAG21315	0.45	0.326599327	MAGs from other families
MAG21338	0.45	0.656565657	MAGs from other families
MAG22526	0.45	0.34006734	MAGs from other families
MAG23194	0.45	0.437710438	MAGs from Phocaeicola
MAG23279	0.45	0.464646465	MAGs from other families
MAG2365	0.45	0.531986532	MAGs from other families
MAG2967	0.45	0.542087542	MAGs from other families
MAG3061	0.45	0.915824916	MAGs from other genus in Bacteroidaceae
MAG3874	0.45	0.430976431	MAGs from other families
MAG4061	0.45	0.626262626	MAGs from other families
MAG4171	0.45	0.521885522	MAGs from other families
MAG4587	0.45	0.255892256	MAGs from other families
MAG4798	0.45	0.555555556	MAGs from other families
MAG4817	0.45	0.585858586	MAGs from other families
MAG5039	0.45	0.858585859	MAGs from other families
MAG5118	0.45	0.471380471	MAGs from other families
MAG5741	0.45	0.841750842	MAGs from other families
MAG5874	0.45	0.831649832	MAGs from other families
MAG5937	0.45	0.791245791	MAGs from other families
MAG6048	0.45	0.636363636	MAGs from other families
MAG6072	0.45	0.265993266	MAGs from other families
MAG6586	0.45	0.255892256	MAGs from other families
MAG7487	0.45	0.976430976	MAGs from other families
MAG7488	0.45	0.228956229	MAGs from other families
MAG8645	0.45	0.491582492	MAGs from other families
MAG8909	0.45	0.95959596	MAGs from other genus in Bacteroidaceae
MAG8937	0.45	0.363636364	MAGs from other families
MAG9516	0.45	0.905723906	MAGs from other families
MAG9749	0.45	0.363636364	MAGs from other families
MAG9867	0.45	0.292929293	MAGs from other families
MAG10002	0.46	0.313131313	MAGs from other families
MAG10384	0.46	0.417508418	MAGs from other families
MAG10469	0.46	0.296296296	MAGs from other families
MAG10973	0.46	0.296296296	MAGs from other families
MAG10980	0.46	0.909090909	MAGs from other genus in Bacteroidaceae
MAG11048	0.46	0.909090909	MAGs from other families
MAG11187	0.46	0.545454545	MAGs from other families
MAG11604	0.46	0.528619529	MAGs from other families
MAG12092	0.46	0.461279461	MAGs from other genus in Bacteroidaceae
MAG12104	0.46	0.444444444	MAGs from other families
MAG12149	0.46	0.205387205	MAGs from other families
MAG12164	0.46	0.562289562	MAGs from other families
MAG12571	0.46	0.427609428	MAGs from other families
MAG12776	0.46	0.861952862	MAGs from other families
MAG13116	0.46	0.774410774	MAGs from Phocaeicola
MAG13157	0.46	0.262626263	MAGs from other families
MAG13170	0.46	0.737373737	MAGs from other families
MAG13271	0.46	0.249158249	MAGs from other families
MAG13329	0.46	0.346801347	MAGs from other families
MAG13660	0.46	0.663299663	MAGs from other families
MAG14944	0.46	0.282828283	MAGs from other families
MAG15223	0.46	0.666666667	MAGs from other families
MAG15259	0.46	0.245791246	MAGs from other families
MAG15351	0.46	0.414141414	MAGs from other families
MAG15490	0.46	0.558922559	MAGs from other families
MAG15625	0.46	0.95959596	MAGs from other families
MAG16081	0.46	0.582491582	MAGs from other families
MAG16172	0.46	0.228956229	MAGs from other families
MAG16297	0.46	0.323232323	MAGs from other genus in Bacteroidaceae
MAG16423	0.46	0.249158249	MAGs from other families
MAG16857	0.46	0.501683502	MAGs from other families
MAG17797	0.46	0.552188552	MAGs from other families
MAG17838	0.46	0.282828283	MAGs from other families
MAG19784	0.46	0.2996633	MAGs from other families
MAG19833	0.46	0.63973064	MAGs from other families
MAG19853	0.46	0.427609428	MAGs from other families
MAG19908	0.46	0.895622896	MAGs from other families
MAG20985	0.46	0.252525253	MAGs from other families
MAG21448	0.46	0.855218855	MAGs from other genus in Bacteroidaceae
MAG2200	0.46	0.508417508	MAGs from other families
MAG2250	0.46	0.552188552	MAGs from other families
MAG23104	0.46	0.696969697	MAGs from other families
MAG2522	0.46	0.441077441	MAGs from other families
MAG2723	0.46	0.878787879	MAGs from other families
MAG3234	0.46	0.356902357	MAGs from other families
MAG334	0.46	0.740740741	MAGs from other families
MAG3466	0.46	0.222222222	MAGs from other families
MAG4287	0.46	0.925925926	MAGs from other families
MAG4601	0.46	0.585858586	MAGs from other families
MAG4784	0.46	0.37037037	MAGs from other families
MAG500	0.46	0.71043771	MAGs from other families
MAG5232	0.46	0.346801347	MAGs from other families
MAG5267	0.46	0.774410774	MAGs from other families
MAG5329	0.46	0.313131313	MAGs from other families
MAG5347	0.46	0.303030303	MAGs from other families
MAG5932	0.46	0.565656566	MAGs from other families
MAG8656	0.46	0.575757576	MAGs from other families
MAG8771	0.46	0.895622896	MAGs from other families
MAG8820	0.46	0.952861953	MAGs from other families
MAG9257	0.46	0.296296296	MAGs from other families
MAG9429	0.46	0.505050505	MAGs from other families
MAG9475	0.46	0.225589226	MAGs from other families
MAG9666	0.46	0.757575758	MAGs from other families
MAG9888	0.46	0.760942761	MAGs from other families
MAG100	0.47	0.552188552	MAGs from other families
MAG10206	0.47	0.218855219	MAGs from other families
MAG10597	0.47	0.983164983	MAGs from other genus in Bacteroidaceae
MAG10671	0.47	0.407407407	MAGs from other families
MAG10718	0.47	0.242424242	MAGs from other families
MAG10984	0.47	0.393939394	MAGs from other families
MAG11434	0.47	0.538720539	MAGs from other families
MAG11576	0.47	0.38047138	MAGs from other families
MAG11742	0.47	0.569023569	MAGs from other families
MAG11817	0.47	0.303030303	MAGs from other families
MAG11991	0.47	0.855218855	MAGs from other families
MAG12200	0.47	0.491582492	MAGs from other families
MAG12446	0.47	0.595959596	MAGs from other families
MAG12623	0.47	0.797979798	MAGs from other families
MAG12684	0.47	0.417508418	MAGs from other families
MAG12830	0.47	0.313131313	MAGs from other families
MAG12894	0.47	0.2996633	MAGs from other families
MAG1297	0.47	0.851851852	MAGs from other genus in Bacteroidaceae
MAG13094	0.47	0.818181818	MAGs from other families
MAG13206	0.47	0.67003367	MAGs from other families
MAG13353	0.47	0.282828283	MAGs from other families
MAG13672	0.47	0.676767677	MAGs from other families
MAG13684	0.47	0.292929293	MAGs from other genus in Bacteroidaceae
MAG14480	0.47	0.228956229	MAGs from other genus in Bacteroidaceae
MAG15603	0.47	0.306397306	MAGs from other families
MAG15712	0.47	0.208754209	MAGs from other families
MAG15741	0.47	0.373737374	MAGs from other families
MAG15798	0.47	0.515151515	MAGs from other families
MAG16072	0.47	0.279461279	MAGs from other families
MAG16617	0.47	0.326599327	MAGs from other families
MAG16663	0.47	0.259259259	MAGs from other families
MAG17023	0.47	0.397306397	MAGs from other families
MAG1725	0.47	0.565656566	MAGs from other families
MAG17521	0.47	0.794612795	MAGs from other families
MAG18703	0.47	0.861952862	MAGs from other families
MAG19772	0.47	0.35016835	MAGs from other families
MAG19817	0.47	0.616161616	MAGs from other families
MAG20144	0.47	0.983164983	MAGs from other families
MAG20286	0.47	0.296296296	MAGs from other families
MAG21004	0.47	0.612794613	MAGs from other families
MAG22905	0.47	0.232323232	MAGs from other families
MAG23283	0.47	0.481481481	MAGs from other families
MAG2460	0.47	0.868686869	MAGs from other families
MAG4195	0.47	0.400673401	MAGs from other families
MAG4650	0.47	0.905723906	MAGs from other genus in Bacteroidaceae
MAG4680	0.47	0.518518519	MAGs from other families
MAG4785	0.47	0.973063973	MAGs from other families
MAG6421	0.47	0.316498316	MAGs from other families
MAG7572	0.47	0.323232323	MAGs from other families
MAG7610	0.47	0.643097643	MAGs from other families
MAG810	0.47	0.205387205	MAGs from other families
MAG8184	0.47	0.939393939	MAGs from other genus in Bacteroidaceae
MAG8382	0.47	0.717171717	MAGs from other families
MAG8509	0.47	0.36026936	MAGs from other families
MAG8555	0.47	0.441077441	MAGs from other families
MAG8564	0.47	0.228956229	MAGs from other families
MAG8788	0.47	1	MAGs from other families
MAG8959	0.47	0.494949495	MAGs from other families
MAG9261	0.47	0.279461279	MAGs from other genus in Bacteroidaceae
MAG9380	0.47	0.814814815	MAGs from other genus in Bacteroidaceae
MAG9818	0.47	0.272727273	MAGs from other families
MAG10033	0.48	0.747474747	MAGs from other genus in Bacteroidaceae
MAG10220	0.48	0.31986532	MAGs from other families
MAG10327	0.48	0.851851852	MAGs from other families
MAG1039	0.48	0.279461279	MAGs from other families
MAG10861	0.48	0.861952862	MAGs from other families
MAG11313	0.48	0.38047138	MAGs from other families
MAG11876	0.48	0.245791246	MAGs from other families
MAG11967	0.48	0.333333333	MAGs from other families
MAG12223	0.48	0.484848485	MAGs from other families
MAG12452	0.48	0.410774411	MAGs from other families
MAG12782	0.48	0.572390572	MAGs from other families
MAG13084	0.48	0.383838384	MAGs from other families
MAG13131	0.48	0.592592593	MAGs from other families
MAG13584	0.48	0.35016835	MAGs from other families
MAG13879	0.48	0.35016835	MAGs from other families
MAG14161	0.48	0.222222222	MAGs from other families
MAG14574	0.48	0.306397306	MAGs from other families
MAG14914	0.48	0.316498316	MAGs from other families
MAG14986	0.48	0.34006734	MAGs from other families
MAG15396	0.48	0.616161616	MAGs from other families
MAG15829	0.48	0.249158249	MAGs from other families
MAG16295	0.48	0.393939394	MAGs from other families
MAG16384	0.48	0.28956229	MAGs from other families
MAG16389	0.48	0.464646465	MAGs from other families
MAG16512	0.48	0.387205387	MAGs from other families
MAG17157	0.48	0.212121212	MAGs from other families
MAG19036	0.48	0.407407407	MAGs from other families
MAG19395	0.48	0.326599327	MAGs from other families
MAG19629	0.48	0.447811448	MAGs from other families
MAG19849	0.48	0.855218855	MAGs from other families
MAG20429	0.48	0.673400673	MAGs from other families
MAG20495	0.48	0.740740741	MAGs from other families
MAG21159	0.48	0.222222222	MAGs from other genus in Bacteroidaceae
MAG21314	0.48	0.797979798	MAGs from other families
MAG3124	0.48	0.232323232	MAGs from other families
MAG3693	0.48	0.205387205	MAGs from other families
MAG4073	0.48	0.787878788	MAGs from other families
MAG418	0.48	0.7003367	MAGs from other families
MAG4461	0.48	0.868686869	MAGs from other genus in Bacteroidaceae
MAG4494	0.48	0.454545455	MAGs from other families
MAG4515	0.48	0.616161616	MAGs from other families
MAG478	0.48	0.872053872	MAGs from other families
MAG4834	0.48	0.306397306	MAGs from other families
MAG4851	0.48	0.898989899	MAGs from other families
MAG5197	0.48	0.936026936	MAGs from other families
MAG5223	0.48	0.653198653	MAGs from other families
MAG5434	0.48	0.323232323	MAGs from other families
MAG6254	0.48	0.356902357	MAGs from other families
MAG7468	0.48	0.542087542	MAGs from other families
MAG7472	0.48	0.713804714	MAGs from other families
MAG8416	0.48	0.760942761	MAGs from other families
MAG8583	0.48	0.265993266	MAGs from other families
MAG8595	0.48	0.993265993	MAGs from other genus in Bacteroidaceae
MAG8799	0.48	0.956228956	MAGs from other families
MAG8954	0.48	0.703703704	MAGs from other families
MAG8980	0.48	0.814814815	MAGs from other families
MAG9399	0.48	0.235690236	MAGs from other families
MAG9416	0.48	0.885521886	MAGs from other families
MAG972	0.48	0.855218855	MAGs from other genus in Bacteroidaceae
MAG9857	0.48	0.65993266	MAGs from other families
MAG10016	0.49	0.565656566	MAGs from other families
MAG10299	0.49	0.249158249	MAGs from other families
MAG10605	0.49	0.34006734	MAGs from other families
