Sample2,Sample1,Distance,Group1,Group2,GroupType
CCS24A,SHCC168A,0.235188076,SRD,SXD,between_breed
CCS24A,SHCC158A,0.29434548,SRD,SXD,between_breed
CCS24A,SHCC287A,0.282139793,SRD,SXD,between_breed
CCS24A,SHCC296A,0.280677475,SRD,SXD,between_breed
CCS24A,SHCC146A,0.195968928,SRD,SXD,between_breed
CCS24A,SHCC52A,0.207862066,SRD,SXD,between_breed
CCS24A,SHCC239A,0.471383423,SRD,SXD,between_breed
CCS24A,SHCC148A,0.24644089,SRD,SXD,between_breed
CCS24A,SHCC112A,0.278995961,SRD,SXD,between_breed
CCS24A,SHCC60A,0.208487362,SRD,SXD,between_breed
CCS24A,SHCC68A,0.189935841,SRD,SXD,between_breed
CCS24A,SHCC19A,0.496373375,SRD,SXD,between_breed
CCS24A,SRR29449381,0.382107497,PKD,SXD,between_breed
CCS24A,SHCC104A,0.247286922,SRD,SXD,between_breed
CCS24A,SHCC284A,0.412837422,SRD,SXD,between_breed
CCS24A,SRR29449919,0.427966399,MAL,SXD,between_breed
CCS24A,SHCC123A,0.255923692,SRD,SXD,between_breed
CCS24A,CCS25B,0.47096117,SXD,SXD,within_breed
CCS24A,SHCC22A,0.679478214,SRD,SXD,between_breed
CCS24A,SHCC90A,0.221174447,SRD,SXD,between_breed
CCS24A,CCS28B,0.234750202,SXD,SXD,within_breed
CCS24A,SHCC111A,0.208449768,SRD,SXD,between_breed
CCS24A,SHCC219A,0.206962623,SRD,SXD,between_breed
CCS24A,SHCC202A,0.238681544,SRD,SXD,between_breed
CCS24A,SRR29449915,0.377828005,MAL,SXD,between_breed
CCS24A,SHCC20A,0.191091933,SRD,SXD,between_breed
CCS24A,CCS26A,0.324067556,SXD,SXD,within_breed
CCS24A,SHCC57B,0.523660371,SRD,SXD,between_breed
CCS24A,SRR28497701,0.574960157,MSD,SXD,between_breed
CCS24A,SHCC58A,0.221755377,SRD,SXD,between_breed
CCS24A,SHCC179A,0.274983167,SRD,SXD,between_breed
CCS24A,SRR29536166,0.550669582,MSD,SXD,between_breed
CCS24A,SRR29449378,0.464328594,PKD,SXD,between_breed
CCS24A,SRR29449361,0.420829104,PKD,SXD,between_breed
CCS24A,SHCC249A,0.258033908,SRD,SXD,between_breed
CCS24A,SHCC8A,0.327405093,SRD,SXD,between_breed
CCS24A,SHCC139A,0.23367508,SRD,SXD,between_breed
CCS24A,SHCC107A,0.295893413,SRD,SXD,between_breed
CCS24A,SHCC132A,0.259263762,SRD,SXD,between_breed
CCS24A,SHCC103A,0.235998553,SRD,SXD,between_breed
CCS24A,SHCC145A,0.267992425,SRD,SXD,between_breed
CCS24A,SHCC130A,0.207545349,SRD,SXD,between_breed
CCS24A,SHCC28B,0.199785652,SRD,SXD,between_breed
CCS24A,SHCC207A,0.223130665,SRD,SXD,between_breed
CCS24A,SHCC268A,0.244839164,SRD,SXD,between_breed
CCS24A,SHCC138A,0.280590676,SRD,SXD,between_breed
CCS24A,SHCC288A,0.293841895,SRD,SXD,between_breed
CCS24A,SHCC105A,0.240382128,SRD,SXD,between_breed
CCS24A,SHCC283A,0.218960324,SRD,SXD,between_breed
CCS24A,SHCC101A,0.226457917,SRD,SXD,between_breed
CCS24A,SHCC215A,0.228230994,SRD,SXD,between_breed
CCS24A,SHCC216A,0.23461819,SRD,SXD,between_breed
CCS24A,CCY48A,0.430323276,CVD,SXD,between_breed
CCS24A,SHCC251B,0.277452903,SRD,SXD,between_breed
CCS24A,SRR29449920,0.394258795,MAL,SXD,between_breed
CCS24A,SHCC29A,0.265782247,SRD,SXD,between_breed
CCS24A,SHCC281A,0.304999615,SRD,SXD,between_breed
CCS24A,SHCC172A,0.307367832,SRD,SXD,between_breed
CCS24A,SHCC47A,0.257786461,SRD,SXD,between_breed
CCS24A,SHCC65A,0.295899581,SRD,SXD,between_breed
CCS24A,SRR29536178,0.807734438,PKD,SXD,between_breed
CCS24A,SHCC141A,0.259176424,SRD,SXD,between_breed
CCS24A,SHCC178A,0.278873825,SRD,SXD,between_breed
CCS24A,SHCC4A,0.288488704,SRD,SXD,between_breed
CCS24A,CCY36B,0.441642197,CVD,SXD,between_breed
CCS24A,SHCC44A,0.305813758,SRD,SXD,between_breed
CCS24A,SHCC49A,0.211669905,SRD,SXD,between_breed
CCS24A,SHCC247A,0.244623772,SRD,SXD,between_breed
CCS24A,SHCC5A,0.303541339,SRD,SXD,between_breed
CCS24A,SHCC27A,0.226022595,SRD,SXD,between_breed
CCS24A,SHCC137A,0.192044519,SRD,SXD,between_breed
CCS24A,SRR29449360,0.467890958,PKD,SXD,between_breed
CCS24A,SRR29449362,0.427789042,PKD,SXD,between_breed
CCS24A,SRR29449369,0.500380124,PKD,SXD,between_breed
CCS24A,SHCC12A,0.257834034,SRD,SXD,between_breed
CCS24A,SHCC133A,0.221972381,SRD,SXD,between_breed
CCS24A,SHCC159A,0.199922878,SRD,SXD,between_breed
CCS24A,SHCC286A,0.428843685,SRD,SXD,between_breed
CCS24A,SHCC255B,0.219100677,SRD,SXD,between_breed
CCS24A,SHCC295A,0.531240226,SRD,SXD,between_breed
CCS24A,SHCC185B,0.292856285,SRD,SXD,between_breed
CCS24A,SHCC292A,0.264713225,SRD,SXD,between_breed
CCS24A,SHCC275A,0.319788207,SRD,SXD,between_breed
CCS24A,SHCC243A,0.288917783,SRD,SXD,between_breed
CCS24A,SHCC136A,0.212709105,SRD,SXD,between_breed
CCS24A,SHCC206A,0.255705741,SRD,SXD,between_breed
CCS24A,SHCC225B,0.194208518,SRD,SXD,between_breed
CCS24A,SHCC167A,0.337924329,SRD,SXD,between_breed
CCS24A,SHCC223A,0.206561239,SRD,SXD,between_breed
CCS24A,SHCC226A,0.253793586,SRD,SXD,between_breed
CCS24A,SHCC24A,0.201269557,SRD,SXD,between_breed
CCS24A,SHCC94A,0.188921444,SRD,SXD,between_breed
CCS24A,SHCC115A,0.255101564,SRD,SXD,between_breed
CCS24A,SHCC166A,0.277090166,SRD,SXD,between_breed
CCS24A,SHCC229A,0.227934545,SRD,SXD,between_breed
CCS24A,SRR29536183,0.604766551,MAL,SXD,between_breed
CCS24A,SHCC23A,0.247545121,SRD,SXD,between_breed
CCS24A,CCY43A,0.456830318,CVD,SXD,between_breed
CCS24A,SHCC193A,0.212919088,SRD,SXD,between_breed
CCS24A,CCY37A,0.340849392,CVD,SXD,between_breed
CCS24A,SHCC16A,0.286470953,SRD,SXD,between_breed
CCS24A,CCY8A,0.435332868,CVD,SXD,between_breed
CCS24A,SRR29536189,0.566177677,MSD,SXD,between_breed
CCS24A,SHCC184A,0.23756013,SRD,SXD,between_breed
CCS24A,SHCC173A,0.350257276,SRD,SXD,between_breed
CCS24A,SHCC198A,0.188985407,SRD,SXD,between_breed
CCS24A,SHCC81A,0.330380881,SRD,SXD,between_breed
CCS24A,SHCC134A,0.307151412,SRD,SXD,between_breed
CCS24A,SHCC30A,0.203919396,SRD,SXD,between_breed
CCS24A,SHCC151A,0.203112954,SRD,SXD,between_breed
