Sample2,Sample1,Distance,Group1,Group2,Type
CCH212A,SHCC28B,0.23994814368184714,dual_type,dual_type,dual_type
CCH212A,CCH221-1A,0.2175383983795594,dual_type,dual_type,dual_type
CCH212A,SHCC136A,0.21472209731045028,dual_type,dual_type,dual_type
CCH212A,SHCC53A,0.209987212613576,dual_type,dual_type,dual_type
CCH212A,CCH95-1A,0.21214697375452524,dual_type,dual_type,dual_type
CCH212A,SHCC283A,0.20897460270713736,dual_type,dual_type,dual_type
CCH212A,CCH186-1A,0.171122934035875,dual_type,dual_type,dual_type
CCH212A,CCH111-1A,0.183209241126213,dual_type,dual_type,dual_type
CCH212A,SHCC44A,0.33959061092064025,dual_type,dual_type,dual_type
CCH212A,SHCC22A,0.6989380602238892,dual_type,dual_type,dual_type
CCH212A,SHCC255B,0.25162461685252624,dual_type,dual_type,dual_type
CCH212A,SHCC179A,0.2870582503331638,dual_type,dual_type,dual_type
CCH212A,SHCC20A,0.25273184613637667,dual_type,dual_type,dual_type
CCH212A,SHCC79A,0.2266409557561461,dual_type,dual_type,dual_type
CCH212A,SHCC86A,0.4140812456787156,dual_type,dual_type,dual_type
CCH212A,SHCC188A,0.22064856128798666,dual_type,dual_type,dual_type
CCH212A,SHCC74A,0.1983588851588309,dual_type,dual_type,dual_type
CCH212A,SHCC186A,0.21208125997955102,dual_type,dual_type,dual_type
CCH212A,SHCC157B,0.2666783331430017,dual_type,dual_type,dual_type
CCH212A,SHCC171A,0.20330062613969824,dual_type,dual_type,dual_type
CCH221-1A,SHCC259A,0.2817391847322947,dual_type,dual_type,dual_type
CCH221-1A,SHCC246A,0.21869863455951746,dual_type,dual_type,dual_type
CCH221-1A,SHCC55A,0.2062803449522552,dual_type,dual_type,dual_type
CCH221-1A,SHCC109A,0.5638891647554862,dual_type,dual_type,dual_type
CCH221-1A,SHCC291A,0.6154917688697916,dual_type,dual_type,dual_type
CCH221-1A,SHCC293A,0.25239577366854826,dual_type,dual_type,dual_type
CCH221-1A,SHCC70A,0.26968108253976414,dual_type,dual_type,dual_type
CCH221-1A,SHCC90A,0.30039697507234997,dual_type,dual_type,dual_type
CCH221-1A,SHCC284A,0.46526052165933435,dual_type,dual_type,dual_type
CCH221-1A,SHCC240A,0.28697871733656893,dual_type,dual_type,dual_type
CCH221-1A,SHCC41A,0.2277584453896744,dual_type,dual_type,dual_type
CCH221-1A,SHCC43A,0.22269331183751465,dual_type,dual_type,dual_type
CCH221-1A,SHCC217A,0.2679695403223953,dual_type,dual_type,dual_type
CCH221-1A,SHCC186A,0.20949159982473528,dual_type,dual_type,dual_type
CCH221-1A,SHCC253A,0.22777504803041645,dual_type,dual_type,dual_type
CCH221-1A,SHCC72A,0.34853012563823677,dual_type,dual_type,dual_type
CCH221-1A,CCH57A,0.17565588181392033,dual_type,dual_type,dual_type
CCH221-1A,SHCC50A,0.21223078483325664,dual_type,dual_type,dual_type
CCH221-1A,SHCC265A,0.27375234632576506,dual_type,dual_type,dual_type
CCH221-1A,SHCC102A,0.28854699660243033,dual_type,dual_type,dual_type
CCH221-1A,SHCC156A,0.2206683039411835,dual_type,dual_type,dual_type
CCH221-1A,SHCC171A,0.2712446557028248,dual_type,dual_type,dual_type
CCH221-1A,SHCC21A,0.5774444050724957,dual_type,dual_type,dual_type
CCH221-1A,SHCC257A,0.3007650185144492,dual_type,dual_type,dual_type
CCH221-1A,SHCC185B,0.36510217717204474,dual_type,dual_type,dual_type
CCH221-1A,SHCC181A,0.2749864373214634,dual_type,dual_type,dual_type
CCH221-1A,SHCC60A,0.3149399383871039,dual_type,dual_type,dual_type
CCH221-1A,CCH186-1A,0.20725876224771245,dual_type,dual_type,dual_type
CCH221-1A,SHCC247A,0.3494451855914496,dual_type,dual_type,dual_type
CCH221-1A,SHCC32A,0.20608679529730603,dual_type,dual_type,dual_type
CCH221-1A,SHCC17A,0.16867275485908867,dual_type,dual_type,dual_type
CCH221-1A,SHCC205A,0.28506573309805766,dual_type,dual_type,dual_type
CCH221-1A,SHCC277A,0.3298761014838555,dual_type,dual_type,dual_type
CCH221-1A,SHCC235A,0.26447483380750314,dual_type,dual_type,dual_type
CCH221-1A,SHCC40A,0.5980271827856157,dual_type,dual_type,dual_type
CCH221-1A,CCH93-1A,0.13205574726876312,dual_type,dual_type,dual_type
CCH221-1A,SHCC187A,0.32475110222988784,dual_type,dual_type,dual_type
CCH221-1A,SHCC195A,0.33763029293826247,dual_type,dual_type,dual_type
CCH221-1A,SHCC192A,0.22703708537095466,dual_type,dual_type,dual_type
CCH221-1A,SHCC250A,0.2641821141461005,dual_type,dual_type,dual_type
CCH221-1A,SHCC244A,0.2840954306383664,dual_type,dual_type,dual_type
CCH221-1A,SHCC80A,0.31319815671755213,dual_type,dual_type,dual_type
CCH221-1A,SHCC160B,0.41063832699251396,dual_type,dual_type,dual_type
CCH221-1A,CCH162-1A,0.51839598453794,dual_type,dual_type,dual_type
CCH221-1A,CCH156-3B,0.1450663221349757,dual_type,dual_type,dual_type
CCH221-1A,SHCC113A,0.21947517738740863,dual_type,dual_type,dual_type
CCH221-1A,SHCC103A,0.18563996839739774,dual_type,dual_type,dual_type
CCH221-1A,SHCC82A,0.33667505875507825,dual_type,dual_type,dual_type
CCH221-1A,SHCC107A,0.3812131858894116,dual_type,dual_type,dual_type
CCH221-1A,SHCC180A,0.26420435390901953,dual_type,dual_type,dual_type
CCH221-1A,SHCC196A,0.3368503150875181,dual_type,dual_type,dual_type
CCH221-1A,CCH95-1A,0.12998431946553515,dual_type,dual_type,dual_type
CCH221-1A,SHCC138A,0.23733039928695396,dual_type,dual_type,dual_type
CCH221-1A,SHCC49A,0.23772396629751422,dual_type,dual_type,dual_type
CCH221-1A,SHCC51A,0.25060503207099194,dual_type,dual_type,dual_type
CCH221-1A,SHCC135A,0.21707714692621327,dual_type,dual_type,dual_type
CCH221-1A,SHCC252A,0.22102943793336122,dual_type,dual_type,dual_type
CCH221-1A,SHCC88B,0.2256953811823715,dual_type,dual_type,dual_type
CCH221-1A,SHCC286A,0.5269255158085985,dual_type,dual_type,dual_type
CCH221-1A,CCH209A,0.19715931859541777,dual_type,dual_type,dual_type
CCH221-1A,CCH306-2A,0.15185186821830893,dual_type,dual_type,dual_type
CCH221-1A,SHCC249A,0.2490203096245422,dual_type,dual_type,dual_type
CCH221-1A,SHCC18A,0.20694761532229228,dual_type,dual_type,dual_type
CCH221-1A,SHCC78A,0.2374764426990449,dual_type,dual_type,dual_type
CCH221-1A,CCH287A,0.3223735537426359,dual_type,dual_type,dual_type
CCH221-1A,CCH180-3A,0.1629163801038334,dual_type,dual_type,dual_type
CCH221-1A,SHCC59A,0.29577526139912,dual_type,dual_type,dual_type
CCH221-1A,SHCC177A,0.2408421598800192,dual_type,dual_type,dual_type
CCH221-1A,SHCC226A,0.2559060487209657,dual_type,dual_type,dual_type
CCH221-1A,SHCC105A,0.24103895381708731,dual_type,dual_type,dual_type
CCH221-1A,SHCC7A,0.2811400511519188,dual_type,dual_type,dual_type
CCH221-1A,SHCC168A,0.2435828663936396,dual_type,dual_type,dual_type
CCH221-1A,SHCC31A,0.26558501446873756,dual_type,dual_type,dual_type
CCH221-1A,SHCC214A,0.295671809376992,dual_type,dual_type,dual_type
CCH221-1A,SHCC169A,0.2975858632232551,dual_type,dual_type,dual_type
CCH221-1A,SHCC141A,0.2415638869609523,dual_type,dual_type,dual_type
CCH221-1A,SHCC96A,0.2985938087804085,dual_type,dual_type,dual_type
CCH221-1A,SHCC149A,0.21318404572673766,dual_type,dual_type,dual_type
CCH221-1A,SHCC100A,0.27549387941931697,dual_type,dual_type,dual_type
CCH221-1A,SHCC189A,0.1926386787177063,dual_type,dual_type,dual_type
CCH221-1A,SHCC2A,0.40626679775358243,dual_type,dual_type,dual_type
CCH221-1A,SHCC86A,0.43761209464689665,dual_type,dual_type,dual_type
CCH221-1A,SHCC172A,0.41596077994697905,dual_type,dual_type,dual_type
CCH221-1A,SHCC133A,0.3556439225208589,dual_type,dual_type,dual_type
CCH221-1A,SHCC174A,0.28803431346148595,dual_type,dual_type,dual_type
CCH221-1A,CCH323-3A,0.1489413607122205,dual_type,dual_type,dual_type
CCH221-1A,SHCC1A,0.25156170147867557,dual_type,dual_type,dual_type
CCH221-1A,SHCC110A,0.24752863911408873,dual_type,dual_type,dual_type
CCH221-1A,SHCC136A,0.31789880093945644,dual_type,dual_type,dual_type
CCH221-1A,SHCC81A,0.2931538685075849,dual_type,dual_type,dual_type
CCH221-1A,CCH212A,0.2175383983795594,dual_type,dual_type,dual_type
CCH221-1A,CCH295-1A,0.4084259491434091,dual_type,dual_type,dual_type
CCH221-1A,SHCC178A,0.2555527470162973,dual_type,dual_type,dual_type
CCH221-1A,SHCC48A,0.3907084235018582,dual_type,dual_type,dual_type
CCH221-1A,SHCC54A,0.238343764660135,dual_type,dual_type,dual_type
CCH221-1A,CCH277-1A,0.1412842113690438,dual_type,dual_type,dual_type
CCH221-1A,SHCC289A,0.2645948014793472,dual_type,dual_type,dual_type
CCH221-1A,SHCC58A,0.18973802989451471,dual_type,dual_type,dual_type
CCH221-1A,SHCC104A,0.21358547106156162,dual_type,dual_type,dual_type
CCH221-1A,SHCC282A,0.3026063574389844,dual_type,dual_type,dual_type
CCH221-1A,CCH119-1A,0.16351389470888691,dual_type,dual_type,dual_type
CCH221-1A,SHCC142B,0.3385001622480447,dual_type,dual_type,dual_type
CCH221-1A,SHCC278A,0.28580428001240366,dual_type,dual_type,dual_type
CCH221-1A,SHCC158A,0.38371707059271537,dual_type,dual_type,dual_type
CCH221-1A,SHCC46B,0.2899654487064773,dual_type,dual_type,dual_type
CCH221-1A,SHCC212A,0.23345699128350103,dual_type,dual_type,dual_type
CCH221-1A,SHCC132A,0.21058388385865515,dual_type,dual_type,dual_type
CCH221-1A,SHCC161A,0.22206604381566863,dual_type,dual_type,dual_type
CCH221-1A,SHCC239A,0.5311809295334577,dual_type,dual_type,dual_type
CCH221-1A,CCH151-2A,0.20712905577789734,dual_type,dual_type,dual_type
CCH221-1A,SHCC89A,0.2516919038635665,dual_type,dual_type,dual_type
CCH221-1A,SHCC84A,0.31481953762336135,dual_type,dual_type,dual_type
CCH221-1A,SHCC194A,0.2586985995271902,dual_type,dual_type,dual_type
CCH221-1A,SHCC118A,0.8630152039912056,dual_type,dual_type,dual_type
CCH221-1A,SHCC210A,0.275627621199583,dual_type,dual_type,dual_type
CCH221-1A,SHCC137A,0.2549574572713868,dual_type,dual_type,dual_type
CCH221-1A,SHCC25A,0.26372685548306485,dual_type,dual_type,dual_type
CCH221-1A,SHCC15A,0.37136421773413,dual_type,dual_type,dual_type
CCH221-1A,SHCC260A,0.29019904059527535,dual_type,dual_type,dual_type
CCH221-1A,CCH150-1B,0.1913675756689749,dual_type,dual_type,dual_type
CCH221-1A,SHCC271B,0.2185851563497446,dual_type,dual_type,dual_type
CCH221-1A,SHCC288A,0.259570660603937,dual_type,dual_type,dual_type
CCH221-1A,SHCC182A,0.2605258889925377,dual_type,dual_type,dual_type
CCH221-1A,SHCC91A,0.2230855868509832,dual_type,dual_type,dual_type
CCH221-1A,SHCC230A,0.2087019985994707,dual_type,dual_type,dual_type
CCH221-1A,CCH74-3A,0.16415217990469955,dual_type,dual_type,dual_type
CCH221-1A,SHCC53A,0.20121855779172101,dual_type,dual_type,dual_type
CCH221-1A,SHCC27A,0.22626349628846146,dual_type,dual_type,dual_type
CCH221-1A,SHCC47A,0.28312247168334176,dual_type,dual_type,dual_type
CCH221-1A,SHCC123A,0.4004605267030718,dual_type,dual_type,dual_type
CCH221-1A,SHCC8A,0.29613388735190815,dual_type,dual_type,dual_type
CCH221-1A,SHCC124B,0.20013833680531648,dual_type,dual_type,dual_type
CCH221-1A,SHCC73A,0.28250505127986675,dual_type,dual_type,dual_type
CCH221-1A,SHCC97A,0.282082119878859,dual_type,dual_type,dual_type
CCH221-1A,SHCC99A,0.23289575251859504,dual_type,dual_type,dual_type
CCH221-1A,SHCC153A,0.2957651327481933,dual_type,dual_type,dual_type
CCH221-1A,SHCC148A,0.2277508894190747,dual_type,dual_type,dual_type
CCH221-1A,SHCC193A,0.23638012110007853,dual_type,dual_type,dual_type
CCH221-1A,SHCC140A,0.25330991010466464,dual_type,dual_type,dual_type
CCH221-1A,SHCC157B,0.28028595548655033,dual_type,dual_type,dual_type
CCH221-1A,SHCC208A,0.2342527790137785,dual_type,dual_type,dual_type
CCH221-1A,SHCC39A,0.21909949635490017,dual_type,dual_type,dual_type
CCH221-1A,CCH127-1A,0.1418925514406001,dual_type,dual_type,dual_type
CCH221-1A,SHCC16A,0.24616263592684334,dual_type,dual_type,dual_type
CCH221-1A,CCH258A,0.18303845774043706,dual_type,dual_type,dual_type
CCH221-1A,SHCC199A,0.23696273208563512,dual_type,dual_type,dual_type
CCH221-1A,SHCC23A,0.38255943797895825,dual_type,dual_type,dual_type
CCH221-1A,SHCC101A,0.2901065818741058,dual_type,dual_type,dual_type
CCH221-1A,CCH340-2A,0.12976147916346126,dual_type,dual_type,dual_type
CCH221-1A,SHCC155A,0.23182642919241403,dual_type,dual_type,dual_type
CCH221-1A,SHCC144A,0.320155842700133,dual_type,dual_type,dual_type
CCH221-1A,SHCC36A,0.22632355024122308,dual_type,dual_type,dual_type
CCH221-1A,SHCC28B,0.2933799288473171,dual_type,dual_type,dual_type
CCH221-1A,SHCC290A,0.20068781486567872,dual_type,dual_type,dual_type
CCH221-1A,SHCC114A,0.2771520816451292,dual_type,dual_type,dual_type
CCH221-1A,CCH227-3A,0.223933367625745,dual_type,dual_type,dual_type
CCH221-1A,SHCC167A,0.2863155017026013,dual_type,dual_type,dual_type
CCH221-1A,SHCC151A,0.27592532454821583,dual_type,dual_type,dual_type
CCH221-1A,SHCC170A,0.2945362716743853,dual_type,dual_type,dual_type
CCH221-1A,SHCC146A,0.28352308480350713,dual_type,dual_type,dual_type
CCH221-1A,SHCC242A,0.21900092171206964,dual_type,dual_type,dual_type
CCH221-1A,SHCC30A,0.2587968695078736,dual_type,dual_type,dual_type
CCH221-1A,SHCC297B,0.22140961706383483,dual_type,dual_type,dual_type
CCH221-1A,SHCC120A,0.6464961066140212,dual_type,dual_type,dual_type
CCH221-1A,SHCC275A,0.3959480724696725,dual_type,dual_type,dual_type
CCH221-1A,SHCC106A,0.2543742599755834,dual_type,dual_type,dual_type
CCH221-1A,SHCC4A,0.25290342971048796,dual_type,dual_type,dual_type
CCH221-1A,CCH328A,0.17814871648574038,dual_type,dual_type,dual_type
CCH221-1A,SHCC44A,0.3707382157561809,dual_type,dual_type,dual_type
CCH221-1A,SHCC166A,0.32024305223162325,dual_type,dual_type,dual_type
CCH221-1A,SHCC68A,0.27445012628859505,dual_type,dual_type,dual_type
CCH221-1A,SHCC283A,0.24031529658545098,dual_type,dual_type,dual_type
CCH221-1A,CCH157-2B,0.1808450397175697,dual_type,dual_type,dual_type
CCH221-1A,SHCC215A,0.36223335513240457,dual_type,dual_type,dual_type
CCH221-1A,SHCC13A,0.2841360286203362,dual_type,dual_type,dual_type
CCH221-1A,SHCC98A,0.22428256890741888,dual_type,dual_type,dual_type
CCH221-1A,SHCC294A,0.7858229387090462,dual_type,dual_type,dual_type
CCH221-1A,SHCC79A,0.2497026265449488,dual_type,dual_type,dual_type
CCH221-1A,SHCC159A,0.2514019627269615,dual_type,dual_type,dual_type
CCH221-1A,CCH259-3A,0.2763091981642352,dual_type,dual_type,dual_type
CCH221-1A,SHCC94A,0.28217006138399825,dual_type,dual_type,dual_type
CCH221-1A,SHCC19A,0.5400394401405446,dual_type,dual_type,dual_type
CCH221-1A,SHCC143A,0.2909726156825756,dual_type,dual_type,dual_type
CCH221-1A,SHCC37A,0.4369179728512019,dual_type,dual_type,dual_type
CCH221-1A,SHCC93A,0.20942949230052493,dual_type,dual_type,dual_type
CCH221-1A,SHCC14A,0.678972635154281,dual_type,dual_type,dual_type
CCH221-1A,SHCC121A,0.2496968326479845,dual_type,dual_type,dual_type
CCH221-1A,SHCC111A,0.3148886141768919,dual_type,dual_type,dual_type
CCH221-1A,SHCC165A,0.29135996392900004,dual_type,dual_type,dual_type
CCH221-1A,SHCC270A,0.21603601644998924,dual_type,dual_type,dual_type
CCH221-1A,SHCC69B,0.2912844452298064,dual_type,dual_type,dual_type
CCH221-1A,SHCC92A,0.23920973001935905,dual_type,dual_type,dual_type
CCH221-1A,SHCC22A,0.7185473833011352,dual_type,dual_type,dual_type
CCH221-1A,SHCC241A,0.24192322911518568,dual_type,dual_type,dual_type
CCH221-1A,SHCC26B,0.3256334015257971,dual_type,dual_type,dual_type
CCH221-1A,SHCC10A,0.3043135716592784,dual_type,dual_type,dual_type
CCH221-1A,CCH346-1A,0.17477722635108695,dual_type,dual_type,dual_type
CCH221-1A,SHCC62A,0.387820896431207,dual_type,dual_type,dual_type
CCH221-1A,SHCC139A,0.21197262527630417,dual_type,dual_type,dual_type
CCH221-1A,SHCC209A,0.2862079952865487,dual_type,dual_type,dual_type
CCH221-1A,SHCC273B,0.36529617840455664,dual_type,dual_type,dual_type
CCH221-1A,SHCC219A,0.26380677988659984,dual_type,dual_type,dual_type
CCH221-1A,SHCC179A,0.34958935751113124,dual_type,dual_type,dual_type
CCH221-1A,CCH324-4A,0.16414178676254884,dual_type,dual_type,dual_type
CCH221-1A,SHCC258A,0.19053247989023858,dual_type,dual_type,dual_type
CCH221-1A,SHCC63A,0.28612468719379514,dual_type,dual_type,dual_type
CCH221-1A,SHCC213A,0.3286887647362979,dual_type,dual_type,dual_type
CCH221-1A,SHCC176A,0.3229663873183566,dual_type,dual_type,dual_type
CCH221-1A,SHCC74A,0.22964620515239373,dual_type,dual_type,dual_type
CCH221-1A,CCH108A,0.16381207112339388,dual_type,dual_type,dual_type
CCH221-1A,SHCC287A,0.33493648056271136,dual_type,dual_type,dual_type
CCH221-1A,SHCC76A,0.2464564250524826,dual_type,dual_type,dual_type
CCH221-1A,SHCC218A,0.3517049259001341,dual_type,dual_type,dual_type
CCH221-1A,SHCC57B,0.555437171860003,dual_type,dual_type,dual_type
CCH221-1A,SHCC42A,0.3028727383454115,dual_type,dual_type,dual_type
CCH221-1A,SHCC188A,0.2690142219752145,dual_type,dual_type,dual_type
CCH221-1A,SHCC211A,0.34324006620533737,dual_type,dual_type,dual_type
CCH221-1A,SHCC295A,0.5830407110210118,dual_type,dual_type,dual_type
CCH221-1A,SHCC145A,0.3737324367312418,dual_type,dual_type,dual_type
CCH221-1A,SHCC119A,0.27511891826435364,dual_type,dual_type,dual_type
CCH221-1A,SHCC77B,0.22287823748763247,dual_type,dual_type,dual_type
CCH221-1A,SHCC108A,0.2352028978616919,dual_type,dual_type,dual_type
CCH221-1A,SHCC71A,0.21857344864032094,dual_type,dual_type,dual_type
CCH221-1A,SHCC267A,0.3639972237099428,dual_type,dual_type,dual_type
CCH221-1A,SHCC281A,0.25374210830668886,dual_type,dual_type,dual_type
CCH221-1A,SHCC204B,0.24367068777746032,dual_type,dual_type,dual_type
CCH221-1A,SHCC85B,0.25111175763527727,dual_type,dual_type,dual_type
CCH221-1A,SHCC292A,0.23177123227584573,dual_type,dual_type,dual_type
CCH221-1A,SHCC206A,0.26121305466867106,dual_type,dual_type,dual_type
CCH221-1A,SHCC234B,0.23730092933804006,dual_type,dual_type,dual_type
CCH221-1A,SHCC9A,0.5764507850791376,dual_type,dual_type,dual_type
CCH221-1A,SHCC147A,0.2319107269798444,dual_type,dual_type,dual_type
CCH221-1A,SHCC237A,0.44559085251170816,dual_type,dual_type,dual_type
CCH221-1A,SHCC243A,0.2703893477485606,dual_type,dual_type,dual_type
CCH221-1A,SHCC3A,0.23836949694264556,dual_type,dual_type,dual_type
CCH221-1A,SHCC184A,0.2508411895515049,dual_type,dual_type,dual_type
CCH221-1A,SHCC254B,0.3268346821406736,dual_type,dual_type,dual_type
CCH221-1A,SHCC52A,0.3480578064808113,dual_type,dual_type,dual_type
CCH221-1A,SHCC56A,0.24642949877882342,dual_type,dual_type,dual_type
CCH221-1A,SHCC130A,0.3270948759959426,dual_type,dual_type,dual_type
CCH221-1A,CCH326A,0.2129697190804175,dual_type,dual_type,dual_type
CCH221-1A,SHCC274A,0.27651464183949587,dual_type,dual_type,dual_type
CCH221-1A,SHCC35A,0.2557217711725,dual_type,dual_type,dual_type
CCH221-1A,SHCC263A,0.3427963159202157,dual_type,dual_type,dual_type
CCH221-1A,SHCC300A,0.211706779423286,dual_type,dual_type,dual_type
CCH221-1A,SHCC134A,0.3903597606507618,dual_type,dual_type,dual_type
CCH221-1A,CCH210A,0.14772943052427662,dual_type,dual_type,dual_type
CCH221-1A,SHCC131A,0.2890126214122956,dual_type,dual_type,dual_type
CCH221-1A,SHCC24A,0.2937934070536534,dual_type,dual_type,dual_type
CCH221-1A,SHCC87A,0.2077805993652428,dual_type,dual_type,dual_type
CCH221-1A,SHCC296A,0.21481515220690942,dual_type,dual_type,dual_type
CCH221-1A,SHCC221A,0.2869389179110344,dual_type,dual_type,dual_type
CCH221-1A,SHCC251B,0.2530519531621534,dual_type,dual_type,dual_type
CCH221-1A,SHCC126A,0.2209138276419998,dual_type,dual_type,dual_type
CCH221-1A,SHCC256A,0.21340969519841377,dual_type,dual_type,dual_type
CCH221-1A,SHCC223A,0.3247872025085979,dual_type,dual_type,dual_type
CCH221-1A,SHCC285A,0.24864627194758332,dual_type,dual_type,dual_type
CCH221-1A,SHCC163A,0.30712628933292535,dual_type,dual_type,dual_type
CCH221-1A,SHCC231A,0.22503390509897303,dual_type,dual_type,dual_type
CCH221-1A,CCH111-1A,0.18286935369363086,dual_type,dual_type,dual_type
CCH221-1A,SHCC266B,0.2143118853142014,dual_type,dual_type,dual_type
CCH221-1A,SHCC200A,0.3240650629738601,dual_type,dual_type,dual_type
CCH221-1A,SHCC268A,0.25453188255201137,dual_type,dual_type,dual_type
CCH221-1A,CCH250-2A,0.16569781012308682,dual_type,dual_type,dual_type
CCH221-1A,SHCC122B,0.27019103037156494,dual_type,dual_type,dual_type
CCH221-1A,SHCC233A,0.49738568109816034,dual_type,dual_type,dual_type
CCH221-1A,SHCC245A,0.5338682058174136,dual_type,dual_type,dual_type
CCH221-1A,SHCC264A,0.3093418361775945,dual_type,dual_type,dual_type
CCH221-1A,SHCC95A,0.22884180300005114,dual_type,dual_type,dual_type
CCH221-1A,CCH325-1A,0.21442188940604048,dual_type,dual_type,dual_type
CCH221-1A,SHCC45A,0.32747204319116724,dual_type,dual_type,dual_type
CCH221-1A,SHCC83A,0.22162899625569477,dual_type,dual_type,dual_type
CCH221-1A,SHCC20A,0.29080464911824533,dual_type,dual_type,dual_type
CCH221-1A,SHCC150A,0.25367823309881476,dual_type,dual_type,dual_type
CCH221-1A,SHCC272B,0.2900426708632873,dual_type,dual_type,dual_type
