Breed,Best_Hit_ARO,Total_Abundance
TWD,msr(I),0.005253
TWD,msrA,0.0031306
TWD,nimA,2.4779004000000002
TWD,nimB,0.1800926
TWD,nimC,0
TWD,nimD,0
TWD,nimE,0.08299440000000001
TWD,nimF,0.1576336
TWD,nimG,1.0100862
TWD,nimH,0
TWD,nimI,0.0963666
TWD,nimJ,6.306049799999999
TWD,nimK,0.1576556
TWD,norC,0.0036040000000000004
TWD,npmA,0
TWD,oqxA,0
TWD,patB,0
TWD,poxtA,1.0989516
TWD,qacEdelta1,2.0200828
TWD,qacG,97.8119366
TWD,qacJ,27.8837638
TWD,qacL,0
TWD,ramA,0
TWD,rgt1438,0
TWD,rmtB,0
TWD,rsmA,0
TWD,salC,0.003298
TWD,salD,0
TWD,salE,0.0039186
TWD,sdiA,0
TWD,sdrM,0.01773
TWD,sepA,0.0327262
TWD,spd,0
TWD,sul1,0.6103568
TWD,sul2,0.2026828
TWD,sul3,0
TWD,sul4,0.0046283999999999995
TWD,tet(32),6.5203254
TWD,tet(33),0.0790854
TWD,tet(36),0.23463900000000001
TWD,tet(40),4.6662064
TWD,tet(44),9.769533
TWD,tet(45),56.5030104
TWD,tet(59),0.00339
TWD,tet(A),0.2573122
TWD,tet(B),0.009495199999999999
TWD,tet(C),0
TWD,tet(D),0
TWD,tet(K),0
TWD,tet(M),25.5839656
TWD,tet(O),26.283777399999998
TWD,tet(O/32/O),0.8790614
TWD,tet(O/W/32/O),81.7345372
TWD,tet(Q),26.3376518
TWD,tet(R),0
TWD,tet(S),2.120499
TWD,tet(T),0.010841400000000001
TWD,tet(W),53.5308452
TWD,tet(W/N/W),6.07381
TWD,tet(X),0.087371
TWD,tet(X1),0
TWD,tet(X3),0.015032599999999998
TWD,tet(X5),0.002552
TWD,tet(Z),0.3153988
TWD,tetB(P),0.6241268
TWD,tmrB,0.014535000000000001
TWD,ugd,0.0015132
TWD,vanB,0
TWD,vanC,0.0033445999999999997
TWD,vanE,0
TWD,vanF,0.1055894
TWD,vanG,4.8003944
TWD,vanHA,0
TWD,vanHB,0.030737399999999998
TWD,vanHD,0.2438062
TWD,vanHF,0.169853
TWD,vanHM,0.0044046
TWD,vanHO,1.3835264
TWD,vanHP,0
TWD,vanI,0
TWD,vanRB,0
TWD,vanRC,0
TWD,vanRG,0.0246394
TWD,vanRI,0
TWD,vanSB,0
TWD,vanTC,0.021766
TWD,vanTE,0.006588
TWD,vanTG,3.2909186
TWD,vanTN,0.009583600000000001
TWD,vanTmL,0.0649754
TWD,vanTrL,0.012392
TWD,vanUG,0
TWD,vanWB,1.075216
TWD,vanWG,1.024354
TWD,vanWI,10.6274686
TWD,vanXA,0
TWD,vanXB,0.050629400000000005
TWD,vanXF,0.131178
TWD,vanXI,0
TWD,vanXO,0
TWD,vanXP,0.0046668000000000005
TWD,vanXYC,0
TWD,vanXYE,0
TWD,vanXYG,3.467219
TWD,vanXYN,0.0205994
TWD,vanYA,28.0367406
TWD,vanYB,17.474766199999998
TWD,vanYF,3.2915492
TWD,vanYG,12.0076956
TWD,vanYM,4.6665234
TWD,vatE,0.017086399999999998
TWD,ykkC,0.1213024
TWD,ykkD,0.012377599999999999
YXP,23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A),0.034757777777777776
YXP,AAC(3)-IIc,0.10217277777777778
YXP,AAC(3)-IVa,0.013967888888888889
YXP,AAC(3)-VIIa,0.03796544444444445
YXP,AAC(6')-IIa,0.3419501111111111
YXP,AAC(6')-Ia,0.003221111111111111
YXP,AAC(6')-Iaj,0
YXP,AAC(6')-Ib',0.120755
YXP,AAC(6')-Ib-cr3,0.010401111111111111
YXP,AAC(6')-Ib-cr6,0.07428744444444445
YXP,AAC(6')-Ib7,0.29501222222222223
YXP,AAC(6')-Ib8,0.14369344444444446
YXP,AAC(6')-Ib9,0.012632333333333334
YXP,AAC(6')-Ie-APH(2'')-Ia bifunctional protein,0.5816644444444444
YXP,AAC(6')-Ii,1.2438638888888889
YXP,AAC(6')-Iid,0.17455866666666667
YXP,AAC(6')-Il,0.004485444444444445
YXP,AAC(6')-Im,0.026132000000000002
YXP,AAC(6')-Iy,0
YXP,ACI-1,0.04227033333333333
YXP,ACT-56,0
YXP,ACT-77,0
YXP,ADC-43,0
YXP,ANT(2'')-Ia,0.44032866666666665
YXP,ANT(3'')-IIa,0.6337307777777778
YXP,ANT(3'')-IIb,0.010985444444444444
YXP,ANT(4')-Ia,12.567076222222221
YXP,ANT(4')-Ib,0
YXP,ANT(6)-Ia,9.723914666666667
YXP,ANT(6)-Ib,1.0312488888888889
YXP,ANT(9)-Ia,0.08424822222222222
YXP,ANT(9)-Ib,0.012494444444444443
YXP,APH(2'')-IIIa,0
YXP,APH(2'')-IIa,0
YXP,APH(2'')-Ie,0.009027777777777777
YXP,APH(2'')-If,0.10341433333333333
YXP,APH(2'')-Ig,0
YXP,APH(3'')-Ib,0.7349533333333333
YXP,APH(3')-IIIa,4.867984666666667
YXP,APH(3')-IIa,0
YXP,APH(3')-Ia,0.6513968888888889
YXP,APH(3')-Ib,0
YXP,APH(3')-VIIa,0
YXP,APH(3')-VIa,0.0057577777777777775
YXP,APH(4)-Ia,0
YXP,APH(6)-Ic,0
YXP,APH(6)-Id,0.002951888888888889
YXP,Acinetobacter baumannii AbaQ,0
YXP,Acinetobacter baumannii AmvA,0
YXP,AcrE,0.5636448888888889
YXP,AcrS,0.6334116666666666
YXP,ArnT,0.9746558888888889
YXP,BLMT,0
YXP,BRO-2,0
YXP,BRP(MBL),0
YXP,BcI,0
YXP,BcIII,0
YXP,Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin,0.025642666666666668
YXP,CARB-3,0.02520688888888889
YXP,CARB-4,0.0042595555555555555
YXP,CARB-8,0.02879722222222222
YXP,CARB-9,0
YXP,CDD-2,0
YXP,CMH-4,0
YXP,CMY-59,0
YXP,CTX-M-55,0
YXP,CTX-M-65,0
YXP,Campylobacter coli chloramphenicol acetyltransferase,0.3589358888888889
YXP,Campylobacter jejuni gyrA conferring resistance to fluoroquinolones,0
YXP,CblA-1,0
YXP,CcrA,0
YXP,CfxA6,0
YXP,Clostridioides difficile gyrB conferring resistance to fluoroquinolones,0
YXP,Clostridium perfringens mprF,0.79757744444444445
YXP,Corynebacterium striatum tetA,0
YXP,CrcB,0
YXP,DHA-1,0
YXP,DfrA37,0.10768088888888888
YXP,DfrB9,0.228948
YXP,EBR-5,0.006492555555555555
YXP,EC-14,0.23593333333333333
YXP,EC-15,0.42495844444444447
YXP,EreA,0.006756444444444444
YXP,EreD,0.30985233333333334
YXP,Erm(34),0
YXP,Erm(35),0.5547221111111111
YXP,Erm(36),0.6869287777777777
YXP,Erm(42),0.004043333333333333
YXP,Erm(48),0
YXP,Erm(49),0
YXP,Erm(51),0.013157444444444444
YXP,Erm(52),0.6153546666666666
YXP,ErmA,31.119443333333333
YXP,ErmB,20.550677888888888
YXP,ErmC,0.018746000000000002
YXP,ErmF,0.38126055555555555
YXP,ErmG,0.21085888888888887
YXP,ErmQ,1.3240704444444444
YXP,ErmT,0.6973036666666667
YXP,ErmX,0.32598744444444444
YXP,ErmY,0.05400566666666667
YXP,"Escherichia coli AcrAB-TolC with AcrR mutation conferring resistance to ciprofloxacin, tetracycline, and ceftazidime",0.5562234444444445
YXP,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,1.2279926666666667
YXP,Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin,0.24515444444444445
YXP,Escherichia coli acrA,0.36304333333333333
YXP,Escherichia coli ampC beta-lactamase,0.028743777777777778
YXP,Escherichia coli emrE,0.5260092222222222
YXP,Escherichia coli mdfA,0.6117601111111111
YXP,Escherichia coli parE conferring resistance to fluoroquinolones,0
YXP,Escherichia coli soxR with mutation conferring antibiotic resistance,0.043893777777777775
YXP,Escherichia coli soxS with mutation conferring antibiotic resistance,2.0678325555555555
YXP,EstT,0.26793422222222224
YXP,FosA2,0
YXP,FosA3,0
YXP,FosA7.5,0
YXP,FosA8,0.005858444444444445
YXP,FosB3,0.063403
YXP,FosBx1,0.15302077777777778
YXP,FosD,0.012562111111111112
YXP,FosG,0
YXP,FosI,2.165627222222222
YXP,FosK,0.03811611111111111
YXP,FosXCC,0.6632493333333334
YXP,FusF,0
YXP,H-NS,1.102140111111111
YXP,Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics,0.41077155555555556
YXP,HelR,0
YXP,Helicobacter pylori rpoB mutation conferring resistance to rifampicin,0.18228111111111112
YXP,ICR-Mo,0
YXP,Klebsiella pneumoniae KpnE,1.4587613333333334
YXP,Klebsiella pneumoniae KpnF,1.8691254444444445
YXP,Klebsiella pneumoniae KpnG,0
YXP,Klebsiella pneumoniae KpnH,0.5461075555555556
YXP,Klebsiella pneumoniae OmpK37,0
YXP,Limosilactobacillus reuteri cat-TC,0
YXP,LlmA 23S ribosomal RNA methyltransferase,0
YXP,LnuH,0.06349288888888889
YXP,LnuP,3.941974222222222
YXP,LptD,0
YXP,MCR-1.1,0
YXP,Mef(En2),2.1173058888888887
YXP,Morganella morganii gyrB conferring resistance to fluoroquinolones,0.003942111111111111
YXP,Mrx,0.0036395555555555556
YXP,Mycobacterium tuberculosis folC with mutation conferring resistance to para-aminosalicylic acid,0.04289777777777778
YXP,Mycobacterium tuberculosis intrinsic murA conferring resistance to fosfomycin,0
YXP,Mycobacterium tuberculosis rpsL mutations conferring resistance to Streptomycin,0.10877566666666667
YXP,NDM-5,0
YXP,Neisseria gonorrhoeae gyrA conferring resistance to fluoroquinolones,0.0012076666666666668
YXP,OXA-1,0.08556044444444445
YXP,OXA-10,0.5199945555555556
YXP,OXA-136,0
YXP,OXA-140,0.018407222222222224
YXP,OXA-184,0
YXP,OXA-193,0
YXP,OXA-21,0.043070333333333335
YXP,OXA-334,0
YXP,OXA-347,0.09093244444444444
YXP,OXA-58,0.0015746666666666667
YXP,OXA-820,0
YXP,OXA-912,0
YXP,OmpA,0
YXP,PC1 beta-lactamase (blaZ),0
YXP,PmrF,0.20932944444444443
YXP,QnrA3,0
YXP,QnrB6,0
YXP,QnrD1,0.13907244444444444
YXP,QnrS1,1.218548777777778
YXP,QnrVC5,0
YXP,RCP-1,0
YXP,RanA,0.0016373333333333335
YXP,RanB,0.0014423333333333332
YXP,RbpA,0.01779588888888889
YXP,Rhodobacter sphaeroides ampC beta-lactamase,0.15688355555555555
YXP,SAT-2,0.005612444444444444
YXP,SAT-4,3.380177777777778
YXP,SHV-11,0
YXP,Sed-1,0
YXP,Staphylococcus intermedius chloramphenicol acetyltransferase,0.008192
YXP,Streptococcus suis chloramphenicol acetyltransferase,8.491476
YXP,Streptomyces rimosus otr(A),0.024090555555555556
YXP,Streptomyces venezuelae rox,0
YXP,TEM-1,0.5021592222222222
YXP,TRU-1,0
YXP,TolC,0.33100633333333335
YXP,VEB-17,0
YXP,Vibrio anguillarum chloramphenicol acetyltransferase,0.09366933333333334
YXP,Vibrio cholerae varG,0
YXP,YojI,0.02599177777777778
YXP,aad(6),2.7724046666666666
YXP,aadA11,0.045488
YXP,aadA15,0.008863666666666667
YXP,aadA16,0.11189633333333333
YXP,aadA17,0
YXP,aadA2,0.24070122222222223
YXP,aadA27,0
YXP,aadA5,1.7499900000000002
YXP,aadA7,0.014232555555555556
YXP,aadA9,0.11181622222222222
YXP,aadK,0.02704611111111111
YXP,aadS,0.4495181111111111
YXP,abeS,0
YXP,acrB,0.4153858888888889
YXP,acrD,0.2745351111111111
YXP,adeF,1.1550576666666668
YXP,adeL,0.0011580000000000002
YXP,almE,0
YXP,almF,0
YXP,almG,0
YXP,aphA15,0.019275777777777777
YXP,apmA,0
YXP,armA,0
YXP,arr-2,0.569322
YXP,arr-3,0.1515807777777778
YXP,arr-8,0.011104555555555555
YXP,bacA,0
YXP,baeR,0.42205233333333336
YXP,baeS,0.02825311111111111
YXP,catA4,0.0022944444444444444
YXP,catA8,5.147956777777778
YXP,catB11,0.007944777777777778
YXP,catB2,0
YXP,catB3,0.1304738888888889
YXP,catB8,0.025510666666666668
YXP,catII from Escherichia coli K-12,0.002547888888888889
YXP,catIII,0.0025608888888888886
YXP,catP,0.11608288888888889
YXP,catQ,0.2623781111111111
YXP,catS,0.003144111111111111
YXP,cepA,0
YXP,cfr(D),0
YXP,cfrA,0.06582633333333333
YXP,cfrC,0.1330898888888889
YXP,cfrE,0.21072366666666667
YXP,clbC,0
YXP,clcD,0.010413555555555554
YXP,cmeR,0
YXP,cmlA5,0.20303777777777776
YXP,cphA3,0
YXP,cpxA,0.23236355555555557
YXP,dfrA1,0.20986288888888888
YXP,dfrA10,0
YXP,dfrA12,0.12027933333333334
YXP,dfrA14,0.7606793333333334
YXP,dfrA15,0.080033000000000007
YXP,dfrA16,0.147567
YXP,dfrA17,1.9239523333333333
YXP,dfrA19,0.003085888888888889
YXP,dfrA20,0.004367111111111111
YXP,dfrA27,0.08643844444444444
YXP,dfrA6 from Proteus mirabilis,0.02852811111111111
YXP,dfrD,0
YXP,dfrE,0
YXP,dfrF,0.006186777777777778
YXP,dfrG,0.7866778888888889
YXP,dfrL,0
YXP,efmA,0.47495655555555555
YXP,efrA,0
YXP,emrA,0.41266733333333333
YXP,emrK,0.09971955555555555
YXP,emrR,1.396882
YXP,emrY,0.21994955555555556
YXP,emtA,0.003725888888888889
YXP,eptA,0.4287831111111111
YXP,eptB,0
YXP,erm(45),0.0028758888888888888
YXP,evgA,0.34301055555555554
YXP,evgS,0.2896907777777778
YXP,fexA,64.35037266666667
YXP,fexB,16.44089411111111
YXP,fosA5,0
YXP,fusC,0
YXP,fusD,0.002839111111111111
YXP,gadX,0.9513206666666666
YXP,golS,0
YXP,kdpE,0.071503
YXP,leuO,0.051547888888888886
YXP,linG,0
YXP,lnuA,40.104658666666666
YXP,lnuB,10.806317333333334
YXP,lnuC,45.93628755555556
YXP,lnuD,0.07968322222222222
YXP,lnuE,0.012353555555555555
YXP,lnuF,0.03138766666666667
YXP,lnuG,0.060882
YXP,lsaE,0.002111777777777778
YXP,marA,1.0237794444444444
YXP,mdeA,0.0023101111111111113
YXP,mdtA,0.2161692222222222
YXP,mdtB,0.123544
YXP,mdtC,0
YXP,mdtE,0.4239451111111111
YXP,mdtF,0.6178026666666666
YXP,mdtG,0.140088
YXP,mdtH,0.10198800000000001
YXP,mdtM,0.20150044444444445
YXP,mdtN,0.7426056666666666
YXP,mdtO,0.195988
YXP,mdtP,0.25291933333333333
YXP,mecA,0.0016483333333333332
YXP,mecB,0
YXP,mecI,0
YXP,mecR1,0
YXP,mefF,0.09118922222222223
YXP,mefH,0.4462461111111111
YXP,mphA,2.2222222222222222e-7
YXP,mphC,0.01748522222222222
YXP,mphE,0.04292788888888889
YXP,mphF,0
YXP,mphG,0.05239022222222223
YXP,mphK,0.002299222222222222
YXP,mphO,0.15767977777777778
YXP,msbA,0.3576937777777778
YXP,msr(G),0.10234288888888889
YXP,msr(I),0.009971777777777777
YXP,msrA,0.017475444444444446
YXP,nimA,0.9357963333333333
YXP,nimB,0.06240833333333333
YXP,nimC,0
YXP,nimD,0
YXP,nimE,0.15782688888888888
YXP,nimF,0.06277311111111111
YXP,nimG,0.5886692222222222
YXP,nimH,0
YXP,nimI,0.046444
YXP,nimJ,0.4094687777777778
YXP,nimK,0.07239511111111112
YXP,norC,0.0023016666666666667
YXP,npmA,0
YXP,oqxA,0
YXP,patB,0.001127
YXP,poxtA,5.532619
YXP,qacEdelta1,6.411206777777778
YXP,qacG,84.3066691111111
YXP,qacJ,56.276652444444444
YXP,qacL,0.04809655555555555
YXP,ramA,0
YXP,rgt1438,0
YXP,rmtB,0
YXP,rsmA,0.035319888888888894
YXP,salC,0.02356877777777778
YXP,salD,0
YXP,salE,0.012258888888888889
YXP,sdiA,0
YXP,sdrM,0.08195
YXP,sepA,0.09381388888888889
YXP,spd,0
YXP,sul1,2.193796
YXP,sul2,0.767327
YXP,sul3,0
YXP,sul4,0
YXP,tet(32),3.050616
YXP,tet(33),0.41924355555555554
YXP,tet(36),0.38249544444444444
YXP,tet(40),1.7358403333333334
YXP,tet(44),8.080655777777778
YXP,tet(45),92.41423811111112
YXP,tet(59),0.011780111111111111
YXP,tet(A),1.9572848888888887
YXP,tet(B),0.017533666666666666
YXP,tet(C),0.016968555555555556
YXP,tet(D),0
YXP,tet(K),0.09401522222222222
YXP,tet(M),69.953367
YXP,tet(O),18.156714
YXP,tet(O/32/O),0.5438586666666666
YXP,tet(O/W/32/O),106.94907922222222
YXP,tet(Q),15.587537
YXP,tet(R),0.019480888888888888
YXP,tet(S),4.781349
YXP,tet(T),0.019502333333333333
YXP,tet(W),31.360487666666668
YXP,tet(W/N/W),12.158566444444444
YXP,tet(X),0.4909401111111111
YXP,tet(X1),0
YXP,tet(X3),0.013930666666666668
YXP,tet(X5),0.019187444444444444
YXP,tet(Z),0.848376
YXP,tetB(P),7.945254111111111
YXP,tmrB,0.01308511111111111
YXP,ugd,0.07498011111111111
YXP,vanB,0
YXP,vanC,0.010947888888888889
YXP,vanE,0
YXP,vanF,0.03398788888888889
YXP,vanG,1.8021487777777778
YXP,vanHA,0
YXP,vanHB,0.0069436666666666666
YXP,vanHD,0.165079
YXP,vanHF,0.15629022222222222
YXP,vanHM,0.006562333333333333
YXP,vanHO,1.1815444444444443
YXP,vanHP,0.002502777777777778
YXP,vanI,0
YXP,vanRB,0
YXP,vanRC,0.033039
YXP,vanRG,0
YXP,vanRI,0
YXP,vanSB,0
YXP,vanTC,0.07472777777777777
YXP,vanTE,0.008128444444444445
YXP,vanTG,1.556179
YXP,vanTN,0
YXP,vanTmL,0.06159011111111111
YXP,vanTrL,0.03332011111111111
YXP,vanUG,0.015621777777777778
YXP,vanWB,0.6001103333333333
YXP,vanWG,0.7890411111111111
YXP,vanWI,5.067989222222222
YXP,vanXA,0
YXP,vanXB,0
YXP,vanXF,0.06253966666666666
YXP,vanXI,0
YXP,vanXO,0
YXP,vanXP,0.01937611111111111
YXP,vanXYC,0.022591444444444445
YXP,vanXYE,0
YXP,vanXYG,1.5795802222222222
YXP,vanXYN,0.006537666666666667
YXP,vanYA,28.76390922222222
YXP,vanYB,12.583497777777778
YXP,vanYF,2.2848598888888887
YXP,vanYG,5.668855444444445
YXP,vanYM,4.3239381111111115
YXP,vatE,0
YXP,ykkC,0.08023977777777778
YXP,ykkD,0.03953266666666667
ZSP,23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A),0.03911046666666667
ZSP,AAC(3)-IIc,0.07628086666666667
ZSP,AAC(3)-IVa,0.0278672
ZSP,AAC(3)-VIIa,0.0466818
ZSP,AAC(6')-IIa,0.3015021333333333
ZSP,AAC(6')-Ia,0
ZSP,AAC(6')-Iaj,0
ZSP,AAC(6')-Ib',0.1463732
ZSP,AAC(6')-Ib-cr3,0.0052176666666666665
ZSP,AAC(6')-Ib-cr6,0.16669026666666667
ZSP,AAC(6')-Ib7,0.4083392
ZSP,AAC(6')-Ib8,0.0311658
ZSP,AAC(6')-Ib9,0
ZSP,AAC(6')-Ie-APH(2'')-Ia bifunctional protein,0.2330062
ZSP,AAC(6')-Ii,0.8936550666666667
ZSP,AAC(6')-Iid,0.0022933333333333334
ZSP,AAC(6')-Il,0.008142733333333334
ZSP,AAC(6')-Im,0.043975266666666665
ZSP,AAC(6')-Iy,0
ZSP,ACI-1,0.05711926666666666
ZSP,ACT-56,0
ZSP,ACT-77,0
ZSP,ADC-43,0
ZSP,ANT(2'')-Ia,0.21387406666666667
ZSP,ANT(3'')-IIa,0.826097
ZSP,ANT(3'')-IIb,0.021194666666666667
ZSP,ANT(4')-Ia,0.3572268
ZSP,ANT(4')-Ib,0
ZSP,ANT(6)-Ia,7.752176066666666
ZSP,ANT(6)-Ib,0.37236613333333335
ZSP,ANT(9)-Ia,0.08983766666666666
ZSP,ANT(9)-Ib,0
ZSP,APH(2'')-IIIa,0
ZSP,APH(2'')-IIa,0
ZSP,APH(2'')-Ie,0
ZSP,APH(2'')-If,0.028193333333333334
ZSP,APH(2'')-Ig,0
ZSP,APH(3'')-Ib,0.6529626666666667
ZSP,APH(3')-IIIa,8.480658266666667
ZSP,APH(3')-IIa,0
ZSP,APH(3')-Ia,0.5898868666666667
ZSP,APH(3')-Ib,0
ZSP,APH(3')-VIIa,0
ZSP,APH(3')-VIa,0
ZSP,APH(4)-Ia,0.019031866666666668
ZSP,APH(6)-Ic,0.0034456666666666663
ZSP,APH(6)-Id,0.012087266666666667
ZSP,Acinetobacter baumannii AbaQ,0
ZSP,Acinetobacter baumannii AmvA,0
ZSP,AcrE,1.0879990666666666
ZSP,AcrS,1.0757694
ZSP,ArnT,1.8534934
ZSP,BLMT,0.09260406666666667
ZSP,BRO-2,0
ZSP,BRP(MBL),0
ZSP,BcI,0
ZSP,BcIII,0
ZSP,Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin,0.0017657333333333332
ZSP,CARB-3,0.023620933333333333
ZSP,CARB-4,0
ZSP,CARB-8,0.02245906666666667
ZSP,CARB-9,0
ZSP,CDD-2,0
ZSP,CMH-4,0
ZSP,CMY-59,0
ZSP,CTX-M-55,9.171333333333334e-4
ZSP,CTX-M-65,0
ZSP,Campylobacter coli chloramphenicol acetyltransferase,0.9531314000000001
ZSP,Campylobacter jejuni gyrA conferring resistance to fluoroquinolones,4.423031666666667
ZSP,CblA-1,0
ZSP,CcrA,0
ZSP,CfxA6,0.0073148
ZSP,Clostridioides difficile gyrB conferring resistance to fluoroquinolones,0.0029687333333333335
ZSP,Clostridium perfringens mprF,2.770832266666667
ZSP,Corynebacterium striatum tetA,0
ZSP,CrcB,0
ZSP,DHA-1,0
ZSP,DfrA37,0.06043113333333334
ZSP,DfrB9,0.14559886666666666
ZSP,EBR-5,0
ZSP,EC-14,0.3736076
ZSP,EC-15,0.8620223333333333
ZSP,EreA,0.018162466666666665
ZSP,EreD,0.07685546666666666
ZSP,Erm(34),0
ZSP,Erm(35),0.8033032
ZSP,Erm(36),0.1560886
ZSP,Erm(42),0
ZSP,Erm(48),0
ZSP,Erm(49),0
ZSP,Erm(51),0.0234132
ZSP,Erm(52),0.17682893333333333
ZSP,ErmA,11.995615266666666
ZSP,ErmB,5.1533026
ZSP,ErmC,0.016172466666666666
ZSP,ErmF,0.25294666666666665
ZSP,ErmG,0.20401366666666668
ZSP,ErmQ,4.717861933333333
ZSP,ErmT,0.014490266666666668
ZSP,ErmX,0.23734426666666666
ZSP,ErmY,0.009437933333333334
ZSP,"Escherichia coli AcrAB-TolC with AcrR mutation conferring resistance to ciprofloxacin, tetracycline, and ceftazidime",1.3058953333333334
ZSP,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,2.2200036
ZSP,Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin,0.6232266
ZSP,Escherichia coli acrA,0.37909206666666667
ZSP,Escherichia coli ampC beta-lactamase,0.13291826666666667
ZSP,Escherichia coli emrE,0.8605368666666666
ZSP,Escherichia coli mdfA,1.1791838666666667
ZSP,Escherichia coli parE conferring resistance to fluoroquinolones,0
ZSP,Escherichia coli soxR with mutation conferring antibiotic resistance,0.24997533333333333
ZSP,Escherichia coli soxS with mutation conferring antibiotic resistance,4.3903745333333335
ZSP,EstT,0.057112666666666666
ZSP,FosA2,0
ZSP,FosA3,0
ZSP,FosA7.5,0
ZSP,FosA8,0
ZSP,FosB3,0.04761153333333333
ZSP,FosBx1,0.0142458
ZSP,FosD,0
ZSP,FosG,0
ZSP,FosI,1.5705754
ZSP,FosK,0.007995533333333334
ZSP,FosXCC,0.306587
ZSP,FusF,0
ZSP,H-NS,2.4512020666666667
ZSP,Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics,0.6665664666666666
ZSP,HelR,0
ZSP,Helicobacter pylori rpoB mutation conferring resistance to rifampicin,2.001259
ZSP,ICR-Mo,0
ZSP,Klebsiella pneumoniae KpnE,3.488403933333333
ZSP,Klebsiella pneumoniae KpnF,3.418309133333333
ZSP,Klebsiella pneumoniae KpnG,0
ZSP,Klebsiella pneumoniae KpnH,1.0443839333333333
ZSP,Klebsiella pneumoniae OmpK37,0
ZSP,Limosilactobacillus reuteri cat-TC,0
ZSP,LlmA 23S ribosomal RNA methyltransferase,0
ZSP,LnuH,0.034136266666666665
ZSP,LnuP,5.4823752
ZSP,LptD,0
ZSP,MCR-1.1,0
ZSP,Mef(En2),3.144996
ZSP,Morganella morganii gyrB conferring resistance to fluoroquinolones,0
ZSP,Mrx,0.0209378
ZSP,Mycobacterium tuberculosis folC with mutation conferring resistance to para-aminosalicylic acid,0.08942726666666667
ZSP,Mycobacterium tuberculosis intrinsic murA conferring resistance to fosfomycin,0
ZSP,Mycobacterium tuberculosis rpsL mutations conferring resistance to Streptomycin,0.09810386666666666
ZSP,NDM-5,0
ZSP,Neisseria gonorrhoeae gyrA conferring resistance to fluoroquinolones,0.0018590666666666667
ZSP,OXA-1,0.13063633333333333
ZSP,OXA-10,0.8248545333333334
ZSP,OXA-136,0
ZSP,OXA-140,0.009507266666666667
ZSP,OXA-184,0
ZSP,OXA-193,0
ZSP,OXA-21,0.05152726666666667
ZSP,OXA-334,0
ZSP,OXA-347,0.05054026666666667
ZSP,OXA-58,0.0049004
ZSP,OXA-820,0
ZSP,OXA-912,0
ZSP,OmpA,0
ZSP,PC1 beta-lactamase (blaZ),0
ZSP,PmrF,0.5132734
ZSP,QnrA3,0
ZSP,QnrB6,0
ZSP,QnrD1,0
ZSP,QnrS1,2.3304258
ZSP,QnrVC5,0.0128776
ZSP,RCP-1,0.0077928
ZSP,RanA,0.0145706
ZSP,RanB,0.0143228
ZSP,RbpA,0.0165148
ZSP,Rhodobacter sphaeroides ampC beta-lactamase,0.022225533333333332
ZSP,SAT-2,0.011597133333333334
ZSP,SAT-4,5.6656488
ZSP,SHV-11,0
ZSP,Sed-1,0
ZSP,Staphylococcus intermedius chloramphenicol acetyltransferase,0.0014691333333333334
ZSP,Streptococcus suis chloramphenicol acetyltransferase,6.214607933333333
ZSP,Streptomyces rimosus otr(A),0.037362533333333336
ZSP,Streptomyces venezuelae rox,0
ZSP,TEM-1,1.4981970666666666
ZSP,TRU-1,0
ZSP,TolC,0.5569006666666667
ZSP,VEB-17,4.414666666666667e-4
ZSP,Vibrio anguillarum chloramphenicol acetyltransferase,0.24002153333333334
ZSP,Vibrio cholerae varG,0
ZSP,YojI,0.08826846666666667
ZSP,aad(6),1.7709713333333335
ZSP,aadA11,0.020088933333333333
ZSP,aadA15,0.0101246
ZSP,aadA16,0.23444933333333334
ZSP,aadA17,0
ZSP,aadA2,0.3524296
ZSP,aadA27,0
ZSP,aadA5,1.8070893333333333
ZSP,aadA7,0.012279666666666666
ZSP,aadA9,0.16950186666666667
ZSP,aadK,0
ZSP,aadS,0.0883766
ZSP,abeS,0
ZSP,acrB,0.8477131333333333
ZSP,acrD,0.6010644666666667
ZSP,adeF,1.5062972
ZSP,adeL,0
ZSP,almE,6.750666666666666e-4
ZSP,almF,0
ZSP,almG,0
ZSP,aphA15,0
ZSP,apmA,0
ZSP,armA,0
ZSP,arr-2,1.3006870666666668
ZSP,arr-3,0.18816546666666667
ZSP,arr-8,0
ZSP,bacA,0
ZSP,baeR,0.8112784666666667
ZSP,baeS,0.0796114
ZSP,catA4,0
ZSP,catA8,5.841892866666667
ZSP,catB11,0.005791533333333334
ZSP,catB2,0.014082066666666667
ZSP,catB3,0.21725686666666666
ZSP,catB8,0.0545234
ZSP,catII from Escherichia coli K-12,0.0013615333333333334
ZSP,catIII,0.009515000000000001
ZSP,catP,0.005983666666666667
ZSP,catQ,0.49327093333333333
ZSP,catS,0.1164358
ZSP,cepA,0
ZSP,cfr(D),0
