IID	class	class1	class2	color1	color
MADN0147HN	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MADN0148HN	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MADN0158	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MADN0164	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MADN0203	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MADN0229	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MADN0323	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MADN0327HN	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MADN0328	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MADN0338	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MADN0355	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MADN0361	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MADN0417	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MADN0505HN	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MADN0564HN	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MADN0574	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MADN0586	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MADN0723	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MADN0858	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MADN1324	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MADN1551	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MADN1554	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MADN1567	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MADN1568	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MADN1875	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MADN2257	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MADN4091	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN0181HN	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN0196	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN0204	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN0238	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN0299	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN0300	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN0305N	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN0316	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN0321	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN0323	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN0335	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN0338	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN0342	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN0343	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN0429	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN0478	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN0480	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN0499	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN0528	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN0593	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN0615	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN0678	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN0689	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN0741	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN0854	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN1006N	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN1024	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN1107N	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN1133	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN1160	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN1239	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN1302N	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN1311	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN1375HN	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN1493	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN1504	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN1520	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN1557	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN1566	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN1567	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN1589	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN1695	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN1714	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN1717	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN1722	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN1750	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN1792	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN1856	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN1945	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN1964	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN1968	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN2028	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN2064	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN2066	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN2341	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN2351	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN3192	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN3473N	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN3500	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN3520	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN3591	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN3592	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN3623	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN3633N	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN3897	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN4055	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN4105N	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN4136	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN4137	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN4186	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDN4203N	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDP0069	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDP0295	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDP0357	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDP0446	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDP0535	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDP0588P	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDP0627	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDP0823	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDP0874	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDP1132	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDP1168	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDP1241P	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDP1247	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDP1496	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDP1593N	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDP1660	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDP1824	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDP1857	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDP2005	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDP2121	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDP2122	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDP2196	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDP2223	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDP2265	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDP2283	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDP2347	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDP2719	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDP3643	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDP3663	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDP3771	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDP3859	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDP3927	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDP4228	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MEDP4244	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MW0008640N	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MW0010982P	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MW0015647HN	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MW0103954HN	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MW0103960HN	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MW0104077HN	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MW0104244N	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MW0104289N	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MW0105082HN	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MW0105168P	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
MW0105420HN	TM Widely-targeted metabolomics	Organic acid and Its derivatives	Organic acid and Its derivatives	#BCD896	#F0A73A
