traits	g__Phocaeicola	s__Phocaeicola_coprocola	MAG8727	MAG19359	MAG21658
LIPID-P-0973	-0.092731252	-0.090137529	-0.056174863	-0.094271107	-0.098661518
LIPID-P-0971	-0.024799993	-0.035461583	-0.007287112	-0.049455564	-0.061313402
LIPID-P-0969	-0.076806082	-0.051511224	-0.02749988	-0.057007556	-0.090536463
LIPID-P-0966	0.000557105641851404	-0.002972927	-0.022202897	0.00462797520219746	-0.0340499
LIPID-P-1109	-0.029653845	-0.021179734	-0.044297032	-0.043603361	-0.077597201
LIPID-P-0965	-0.006916161	-0.000272306	-0.034456538	-0.006355561	-0.035304804
LIPID-P-0961	-0.013018874	0.0254922131868634	-0.044552509	0.00713017191545322	-0.017186375
LIPID-P-0960	-0.042464498	-0.040830666	-0.033630403	-0.06423965	-0.09717173
LIPID-P-0957	0.0276837716305029	0.0648667421806195	-0.05210643	0.0252340865777808	0.00705025365660952
LIPID-P-0956	-0.027165378	0.0175502178854763	-0.045783149	-0.014061827	-0.020268422
LIPID-P-0955	0.0202098863115812	0.0400024107315034	-0.034874003	0.00896408150431138	-0.006863133
LIPID-P-0947	-0.033267148	-0.078259529	0.00127027092635241	-0.097147524	-0.105758999
LIPID-P-0946	-0.05486789	-0.071388295	-0.040938257	-0.141260338	-0.157192601
LIPID-P-0933	-0.044792404	-0.060923951	-0.046795801	-0.077006598	-0.106146956
LIPID-P-0929	-0.038284818	-0.077626248	-0.054480013	-0.059210239	-0.082387545
LIPID-P-0927	-0.061775335	-0.059335228	-0.028496796	-0.073017723	-0.088954966
LIPID-P-0962	0.0037586122331885	0.0502052187247211	-0.062822819	-0.004277269	-0.017372599
LIPID-P-0988	-0.042294683	-0.025644677	-0.020689937	-0.099028801	-0.095667904
LIPID-P-0987	-0.040573393	-0.029409999	-0.064743525	-0.076818968	-0.097940487
LIPID-P-0991	-0.055508359	-0.022674526	-0.046675931	-0.109805018	-0.151563979
LIPID-P-1060	-0.070619618	-0.058138191	-0.082008588	-0.085042258	-0.09541945
LIPID-P-1057	-0.037647663	-0.046251573	-0.054469368	-0.046334883	-0.071211324
LIPID-P-1056	-0.048015658	-0.026459976	-0.061563021	-0.056520181	-0.093419185
LIPID-P-1054	-0.090367255	-0.093029018	-0.043602801	-0.101377419	-0.099785878
LIPID-P-1053	-0.032577724	-0.009376635	-0.004868874	-0.051071961	-0.078601311
LIPID-P-1049	-0.058474345	-0.050646646	-0.045930326	-0.066936658	-0.086325846
LIPID-P-1048	-0.032826663	-0.024419646	-0.026375226	-0.041672161	-0.073334179
LIPID-P-1046	-0.070151353	-0.124951545	-0.08817984	-0.082383935	-0.074300857
LIPID-P-1044	-0.057998214	-0.059005777	-0.036151851	-0.071145592	-0.094748484
LIPID-P-1043	-0.00937085	-0.013723818	-0.036670673	-0.007962925	-0.037563349
LIPID-P-1042	-0.025162759	-0.011342006	-0.0156762	-0.040437046	-0.065675151
LIPID-P-0990	-0.055738327	-0.04084339	-0.09577843	-0.0741896	-0.106090341
LIPID-P-1040	-0.07123919	-0.127117502	-0.10199874	-0.056274409	-0.068984128
LIPID-P-1041	-0.02338363	-0.043035722	-0.05275832	-0.063380953	-0.085205229
LIPID-P-1033	-0.04284346	-0.03573227	-0.038829268	-0.068155094	-0.083739303
LIPID-P-1032	-0.009451362	0.0145967247598206	-0.031293622	-0.000608292	-0.036561579
LIPID-P-1031	0.00876978673588843	0.0265536753880626	-0.027353629	0.0133231203628604	-0.020795743
LIPID-P-1030	-0.056901123	-0.07282098	-0.030320773	-0.079261633	-0.101407146
LIPID-P-1028	-0.018768075	0.0321127019291291	-0.072269915	-0.006711826	-0.015401811
LIPID-P-1027	-0.005541906	-0.004171121	0.0148671893829266	-0.012650432	-0.026175171
LIPID-P-1023	-0.108748502	-0.119105174	-0.05802846	-0.173870473	-0.18694505
LIPID-P-1001	-0.048013345	-0.03399409	-0.048929867	-0.076935252	-0.115713606
LIPID-P-0999	-0.085440294	-0.080297718	-0.050686272	-0.111365822	-0.135880026
LIPID-P-0997	-0.04045679	-0.023493064	-0.046629648	-0.071526875	-0.108373685
LIPID-P-0994	-0.033733117	-0.042741899	-0.052186274	-0.078120564	-0.093056564
LIPID-P-1036	-0.021378698	-0.017826226	-0.04026355	-0.031670555	-0.066757868
LIPID-P-1038	-0.038322298	-0.043828811	-0.027541071	-0.057328148	-0.087374874
LIPID-P-1870	-0.038495815	-0.024081634	-0.063625813	-0.052487526	-0.078273782
MEDN0034*002	0.0600804194024533	-0.005881306	0.00533030601510338	0.0224783065041313	-0.003227563
MEDN2068*004	-0.025393653	-0.02950231	-0.122509565	0.0149052351149005	7.01847554549052e-06
MEDN0283*004	-0.025393653	-0.02950231	-0.122509565	0.0149052351149005	7.01847554549052e-06
MEDN1699*009	-0.111483132	-0.060279855	0.0545100965396237	-0.070668178	-0.05032013
MEDN1753*009	-0.111483132	-0.060279855	0.0545100965396237	-0.070668178	-0.05032013
MEDN0586*010	0.0720207110037618	0.0319690297349389	-0.001300526	0.054965863145254	0.0728176195812035
MEDN0818*010	0.0720207110037618	0.0319690297349389	-0.001300526	0.054965863145254	0.0728176195812035
MEDN1499*011	-0.043972478	-0.026637195	-0.066802152	-0.064616995	-0.085078896
MEDN1533*012	0.00921028887130582	0.0488490087370512	-0.057922474	0.0249930118845335	0.0386432584551011
MEDN0314*012	0.00921028887130582	0.0488490087370512	-0.057922474	0.0249930118845335	0.0386432584551011
MEDP0541*014	0.140728864457678	0.106998304968872	0.283579962827139	0.125567560223554	0.174773610135435
MEDP1897*014	0.140728864457678	0.106998304968872	0.283579962827139	0.125567560223554	0.174773610135435
MEDN0011*018	-0.113445958	-0.088866458	-0.029204912	-0.109144144	-0.136632875
MEDN1686*018	-0.113445958	-0.088866458	-0.029204912	-0.109144144	-0.136632875
MEDN1965*019	-0.050779439	-0.028302034	-0.028954063	-0.119472365	-0.097130087
MEDN0206*019	-0.050779439	-0.028302034	-0.028954063	-0.119472365	-0.097130087
MEDN0820*019	-0.050779439	-0.028302034	-0.028954063	-0.119472365	-0.097130087
MEDN1931*020	0.0832401798513003	0.0968555139791369	0.0281644276335474	0.0508846323163602	0.08300764888334
MEDN0748*021	-0.074300032	-0.037841313	-0.010306091	-0.007389148	-0.058972975
MEDN0856*021	-0.074300032	-0.037841313	-0.010306091	-0.007389148	-0.058972975
MEDP4120*025	0.0536464044938621	0.0540582247183502	-0.049499137	0.0173529959618709	0.0721723877293881
MEDP0242*025	0.0536464044938621	0.0540582247183502	-0.049499137	0.0173529959618709	0.0721723877293881
MEDN1897*032	0.096767954395073	0.0492050659139573	0.139738528655738	0.10011103272865	0.149922591923962
MEDN0220*032	0.096767954395073	0.0492050659139573	0.139738528655738	0.10011103272865	0.149922591923962
MEDN0221*032	0.096767954395073	0.0492050659139573	0.139738528655738	0.10011103272865	0.149922591923962
MEDN3690*032	0.096767954395073	0.0492050659139573	0.139738528655738	0.10011103272865	0.149922591923962
MEDN2101*032	0.096767954395073	0.0492050659139573	0.139738528655738	0.10011103272865	0.149922591923962
MEDN1762*032	0.096767954395073	0.0492050659139573	0.139738528655738	0.10011103272865	0.149922591923962
MEDN3694*032	0.096767954395073	0.0492050659139573	0.139738528655738	0.10011103272865	0.149922591923962
MEDN1761*032	0.096767954395073	0.0492050659139573	0.139738528655738	0.10011103272865	0.149922591923962
MEDN3695*033	-0.006918012	-0.035849336	0.0109401557336992	-0.018796126	-0.016660457
MEDN0808*033	-0.006918012	-0.035849336	0.0109401557336992	-0.018796126	-0.016660457
MEDN1534*033	-0.006918012	-0.035849336	0.0109401557336992	-0.018796126	-0.016660457
MEDN4081*033	-0.006918012	-0.035849336	0.0109401557336992	-0.018796126	-0.016660457
MEDN1025*034	0.134598388835677	0.0771644615144188	0.00946699744195013	0.112934038047637	0.167805667613872
MEDN0472*034	0.134598388835677	0.0771644615144188	0.00946699744195013	0.112934038047637	0.167805667613872
MEDN1011*035	0.0704030687081535	0.0241052328258807	-0.022704595	0.118269447869561	0.111491291430335
MEDN0213*035	0.0704030687081535	0.0241052328258807	-0.022704595	0.118269447869561	0.111491291430335
MEDN0120*035	0.0704030687081535	0.0241052328258807	-0.022704595	0.118269447869561	0.111491291430335
MEDN0747*042	0.0654983180406909	0.0445441641037224	-0.01932693	0.0193242692473556	0.0359374021831297
MEDN0731*042	0.0654983180406909	0.0445441641037224	-0.01932693	0.0193242692473556	0.0359374021831297
MEDN1949*045	-0.165105475	-0.155406349	-0.107821025	-0.202905175	-0.230884451
MEDN1932*045	-0.165105475	-0.155406349	-0.107821025	-0.202905175	-0.230884451
MEDN1946*047	-0.047676953	-0.040315204	-0.040749974	-0.026515363	-0.049081135
MEDN1972*047	-0.047676953	-0.040315204	-0.040749974	-0.026515363	-0.049081135
MEDN0463*049	0.0824701434870926	0.0472477925438299	0.0534576422652167	0.0332246414348257	0.0913028804729165
MEDN1221*049	0.0824701434870926	0.0472477925438299	0.0534576422652167	0.0332246414348257	0.0913028804729165
MEDN0227*049	0.0824701434870926	0.0472477925438299	0.0534576422652167	0.0332246414348257	0.0913028804729165
MEDN1602*051	-0.019246057	-0.022971356	0.0128784488301004	0.0172545481185887	0.0307170600723938
MEDN0158*051	-0.019246057	-0.022971356	0.0128784488301004	0.0172545481185887	0.0307170600723938
MEDN1999*055	0.0381474264386227	0.0374547371961301	0.0479500655062203	-0.026725972	0.0280267114959351
MEDN2000*055	0.0381474264386227	0.0374547371961301	0.0479500655062203	-0.026725972	0.0280267114959351
MEDN0230*056	0.0181850155766162	0.0319573462891629	0.0516785732924943	-0.003033229	0.0543169304864406
MEDN0229*056	0.0181850155766162	0.0319573462891629	0.0516785732924943	-0.003033229	0.0543169304864406
MEDN0233*056	0.0181850155766162	0.0319573462891629	0.0516785732924943	-0.003033229	0.0543169304864406
MEDN0224*056	0.0181850155766162	0.0319573462891629	0.0516785732924943	-0.003033229	0.0543169304864406
MEDN1677*057	-0.022048242	-0.03556176	-0.042249051	-0.025468573	-0.064221391
MEDN0143*057	-0.022048242	-0.03556176	-0.042249051	-0.025468573	-0.064221391
MEDN1907*059	-0.049476674	0.0266589082192385	0.00139500033352244	-0.005334708	-0.026618455
MEDN1581*059	-0.049476674	0.0266589082192385	0.00139500033352244	-0.005334708	-0.026618455
MEDN0222*060	-0.07882397	-0.100967775	-0.060069036	-0.087249575	-0.094952956
MEDN1757*060	-0.07882397	-0.100967775	-0.060069036	-0.087249575	-0.094952956
MEDN0236*060	-0.07882397	-0.100967775	-0.060069036	-0.087249575	-0.094952956
MEDN0234*060	-0.07882397	-0.100967775	-0.060069036	-0.087249575	-0.094952956
MEDN1087*061	-0.083333565	-0.079370674	-0.16668719	-0.046622582	-0.093483755
MEDN0538*061	-0.083333565	-0.079370674	-0.16668719	-0.046622582	-0.093483755
MEDN1947*062	0.00392565319972705	-0.000399321	0.0699688031540506	-0.023074795	0.0219771965939014
MEDN0539*062	0.00392565319972705	-0.000399321	0.0699688031540506	-0.023074795	0.0219771965939014
MEDN0266*069	0.000286881642813846	-0.022175954	-0.075186149	-0.002100993	0.0185437481879254
MEDN1039*069	0.000286881642813846	-0.022175954	-0.075186149	-0.002100993	0.0185437481879254
MEDN0027*072	0.0777874947366473	0.0816962665704539	-0.071565039	0.0596612461648517	0.0604108264102551
MEDN0138*072	0.0777874947366473	0.0816962665704539	-0.071565039	0.0596612461648517	0.0604108264102551
MEDN1126*077	-0.027554519	0.108211999543304	0.169743657531762	0.0453221440593196	0.0816637061587398
MEDN1723*077	-0.027554519	0.108211999543304	0.169743657531762	0.0453221440593196	0.0816637061587398
MEDP3879*080	0.043098318259054	0.0725856023850525	0.00927811678801655	0.0627097832909429	0.0751337904979597
MEDP3878*080	0.043098318259054	0.0725856023850525	0.00927811678801655	0.0627097832909429	0.0751337904979597
MEDP3880*080	0.043098318259054	0.0725856023850525	0.00927811678801655	0.0627097832909429	0.0751337904979597
MEDP4154*089	-0.117666819	-0.044119394	-0.008101676	-0.096738325	-0.092820275
MEDP1860*089	-0.117666819	-0.044119394	-0.008101676	-0.096738325	-0.092820275
MEDP0836*093	-0.066938279	-0.015903887	-0.034954071	-0.086976237	-0.121245569
MEDP3953*093	-0.066938279	-0.015903887	-0.034954071	-0.086976237	-0.121245569
MEDP3279*094	0.00964708930810626	0.146032721400067	0.0692824076788152	0.0857723939070861	0.106889510964342
MEDP1907*094	0.00964708930810626	0.146032721400067	0.0692824076788152	0.0857723939070861	0.106889510964342
MEDP3440*097	0.0807210908905824	0.0238764215536518	-0.022370439	0.0450796149018692	0.0917099520545549
MEDP3439*097	0.0807210908905824	0.0238764215536518	-0.022370439	0.0450796149018692	0.0917099520545549
MEDP3442*097	0.0807210908905824	0.0238764215536518	-0.022370439	0.0450796149018692	0.0917099520545549
MEDP0084*101	-0.093883161	-0.07379108	0.0074848091088756	-0.054507742	-0.066663766
MEDP0831*101	-0.093883161	-0.07379108	0.0074848091088756	-0.054507742	-0.066663766
MEDP2334*101	-0.093883161	-0.07379108	0.0074848091088756	-0.054507742	-0.066663766
MEDP0868*104	-0.079543025	-0.060319417	-0.046439892	-0.028330046	-0.101976578
MEDP2346*104	-0.079543025	-0.060319417	-0.046439892	-0.028330046	-0.101976578
MEDN1063*105	0.00502135417389655	-0.071237579	-0.086372988	-0.00209219	-0.022350101
MEDN1071*105	0.00502135417389655	-0.071237579	-0.086372988	-0.00209219	-0.022350101
MEDP2131*106	-0.050609161	-0.053118456	0.0303702944092284	-0.033490798	-0.037181076
MEDP0791*107	0.0488059708398691	0.0192374985814975	-0.082400135	0.0337428245534661	0.0238352108508555
MEDP2185*107	0.0488059708398691	0.0192374985814975	-0.082400135	0.0337428245534661	0.0238352108508555
MEDP0022*108	-0.09503047	-0.119055896	-0.163680244	-0.114171933	-0.129024847
MEDP2132*108	-0.09503047	-0.119055896	-0.163680244	-0.114171933	-0.129024847
MEDP1778*110	-0.042517248	0.0358893603799519	-0.026855171	-0.025707396	-0.0258191
MEDP0026*110	-0.042517248	0.0358893603799519	-0.026855171	-0.025707396	-0.0258191
MEDP3621*110	-0.042517248	0.0358893603799519	-0.026855171	-0.025707396	-0.0258191
MEDP1003*113	-0.087912566	-0.061880378	-0.073754181	-0.110355399	-0.119996748
MEDP1126*113	-0.087912566	-0.061880378	-0.073754181	-0.110355399	-0.119996748
MEDP0298*114	-0.144153861	-0.047781069	-0.143161088	-0.129745918	-0.143327564
MEDP0519*114	-0.144153861	-0.047781069	-0.143161088	-0.129745918	-0.143327564
MEDP2002*115	-0.001766636	-0.038351222	-0.039669288	-0.0118376	-0.017651466
MEDP1490*115	-0.001766636	-0.038351222	-0.039669288	-0.0118376	-0.017651466
MEDP1933*117	-0.055189087	0.0383750512887757	0.0045249979951086	-0.029259626	-0.002813941
MEDP1974*117	-0.055189087	0.0383750512887757	0.0045249979951086	-0.029259626	-0.002813941
MEDN3611*122	-0.006760227	-0.012275528	0.00738754403169924	0.006469528976534	-0.005268536
MEDN3612*122	-0.006760227	-0.012275528	0.00738754403169924	0.006469528976534	-0.005268536
MEDP0430*123	-0.042035564	0.0279464396538034	0.008078998159212	-0.034925589	-0.001922127
MEDP0878*123	-0.042035564	0.0279464396538034	0.008078998159212	-0.034925589	-0.001922127
MEDP3699*126	-0.070765536	-0.050998657	0.0802644029724759	-0.078938906	-0.08569906
MEDP1761*126	-0.070765536	-0.050998657	0.0802644029724759	-0.078938906	-0.08569906
MEDP2027*126	-0.070765536	-0.050998657	0.0802644029724759	-0.078938906	-0.08569906
MEDP2313*133	0.0925854976702434	0.0347395201140496	-0.020035971	0.0792618642993499	0.119635062554953
MEDP2542*133	0.0925854976702434	0.0347395201140496	-0.020035971	0.0792618642993499	0.119635062554953
MEDP2312*134	0.100342869834395	0.0265009261766691	-0.002148877	0.0326156546583816	0.108272618545173
MEDP2355*135	-0.033086708	-0.014910675	0.0290369079692256	-0.045386772	-0.023617638
MEDP2546*135	-0.033086708	-0.014910675	0.0290369079692256	-0.045386772	-0.023617638
MEDP0087*136	-0.013619012	0.0281146356041678	-0.002935672	-0.044642738	0.0200868770111939
MEDP2549*136	-0.013619012	0.0281146356041678	-0.002935672	-0.044642738	0.0200868770111939
MEDP2433*138	0.0730433052466951	0.0743664397486598	0.0650077956830269	0.0103402665324036	0.0685967083881455
MEDP2434*138	0.0730433052466951	0.0743664397486598	0.0650077956830269	0.0103402665324036	0.0685967083881455
MEDP0577*140	-0.038333403	0.0204935313387578	0.0257629143293158	-0.039288565	-0.017298671
MEDN1538*141	0.0490269024728655	0.0663228743136952	0.0813057668550461	0.0222919125093007	0.0877920539923797
MEDN3149*141	0.0490269024728655	0.0663228743136952	0.0813057668550461	0.0222919125093007	0.0877920539923797
MEDN3148*141	0.0490269024728655	0.0663228743136952	0.0813057668550461	0.0222919125093007	0.0877920539923797
MEDP2396*142	0.0579917359578377	0.0304036737512176	0.034361197315214	-0.017770646	-0.001550615
MEDP2395*142	0.0579917359578377	0.0304036737512176	0.034361197315214	-0.017770646	-0.001550615
MEDP1926*143	-0.003649412	-0.001941078	0.0400830496434873	0.00989064944108449	0.0151561639913019
MEDP2479*143	-0.003649412	-0.001941078	0.0400830496434873	0.00989064944108449	0.0151561639913019
MEDP2307*144	0.0688150400014807	0.0725017088546613	0.05677745515454	0.00145471166073377	0.0651122692289944
MEDP2453*144	0.0688150400014807	0.0725017088546613	0.05677745515454	0.00145471166073377	0.0651122692289944
MEDN3233*146	0.0616827921912668	0.0805175067807613	0.109139137999442	0.0262702857853752	0.0705338076387009
MEDN3232*146	0.0616827921912668	0.0805175067807613	0.109139137999442	0.0262702857853752	0.0705338076387009
MEDP2438*147	-0.007696312	0.00965150852106503	0.0283732887272098	0.054936108427513	0.0825599225444045
MEDP2437*147	-0.007696312	0.00965150852106503	0.0283732887272098	0.054936108427513	0.0825599225444045
MEDP1246*147	-0.007696312	0.00965150852106503	0.0283732887272098	0.054936108427513	0.0825599225444045
MEDP1935*147	-0.007696312	0.00965150852106503	0.0283732887272098	0.054936108427513	0.0825599225444045
MEDP2418*148	0.0322002907493972	-0.017644732	0.142562748981351	0.0474873671074615	0.0204443259079543
MEDP1018*148	0.0322002907493972	-0.017644732	0.142562748981351	0.0474873671074615	0.0204443259079543
MEDP1022*153	0.0368467080331487	0.0285845200267126	0.00486655967255466	-0.009493615	0.022811917116323
MEDP2584*153	0.0368467080331487	0.0285845200267126	0.00486655967255466	-0.009493615	0.022811917116323
MEDP2597*158	0.0480258378563463	0.0430526107447139	0.0310330536532701	0.0195440974903551	0.0574691493599552
MEDP1667*158	0.0480258378563463	0.0430526107447139	0.0310330536532701	0.0195440974903551	0.0574691493599552
MEDP0461*159	-0.087388313	-0.042597533	-0.082196957	-0.115055879	-0.126694245
MEDP2421*159	-0.087388313	-0.042597533	-0.082196957	-0.115055879	-0.126694245
MEDP2256*160	-0.039704419	-0.036810621	0.0358218594480322	0.0147041698726208	0.0482328355420897
MEDP1629*160	-0.039704419	-0.036810621	0.0358218594480322	0.0147041698726208	0.0482328355420897
MEDP1450*166	0.0252167837369401	0.0293243414758368	-0.005757107	0.00393982155765887	0.0360979245176845
MEDP1454*169	0.0136522862069992	0.000478475598108765	0.00090487309007065	-0.005141395	0.0436947124873374
MEDP1452*170	0.0393584113637315	0.0660157841544073	0.0072390076379322	0.0135655854370367	0.0422170190750792
MEDP1455*171	0.0158136564916226	0.0144380144132594	-0.024639648	-0.021880207	-0.012396967
MEDN1679*173	-0.044537455	-0.031522053	0.00344732039126858	-0.012228613	0.0017637431086082
MEDN1326*173	-0.044537455	-0.031522053	0.00344732039126858	-0.012228613	0.0017637431086082
MEDN1023*176	0.0695576527488509	-0.031747442	-0.132053631	0.0622033163777202	0.0653030997489954
MEDN3935*176	0.0695576527488509	-0.031747442	-0.132053631	0.0622033163777202	0.0653030997489954
MEDN1510*179	-0.062368532	-0.03332871	-0.090997955	-0.075162728	-0.093737356
MEDN3071*179	-0.062368532	-0.03332871	-0.090997955	-0.075162728	-0.093737356
MEDN4135*180	-0.099336008	-0.026550668	-0.019374137	-0.073525482	-0.030757767
MEDN0056*180	-0.099336008	-0.026550668	-0.019374137	-0.073525482	-0.030757767
MEDN2338*186	0.0674995488554811	0.116069781191413	0.0249090101357006	-0.002572616	0.0413870144950182
MEDN1909*186	0.0674995488554811	0.116069781191413	0.0249090101357006	-0.002572616	0.0413870144950182
MEDN1751*194	0.178306657967675	0.103967538875649	0.0921346426186211	0.101315107762487	0.119392691199448
MEDN0381*194	0.178306657967675	0.103967538875649	0.0921346426186211	0.101315107762487	0.119392691199448
MEDN0783*197	0.0845528116714557	0.0214407035819377	0.0352451848544037	0.150427609609161	0.129944267334539
MEDN4170*197	0.0845528116714557	0.0214407035819377	0.0352451848544037	0.150427609609161	0.129944267334539
MEDN2103*198	-0.082662169	-0.039232689	-0.022467631	-0.089141627	-0.172146361
MEDN1235*200	-0.097186246	-0.062661205	0.0290651400319955	-0.073963054	-0.071785436
MEDN2002*200	-0.097186246	-0.062661205	0.0290651400319955	-0.073963054	-0.071785436
MEDN1156*204	0.0130392333782164	-0.034778851	-0.008972242	0.0511430754801124	0.0330219274415329
